TIME(2023/11/07 13:34:07.157),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.21061,0.21061,1,4.03409,4.36271,,
0.36853,0.15260,2,4.18945,4.31999,,
0.51572,0.14047,3,3.26770,3.25076,,
0.95885,0.37614,4,3.28705,3.40565,,
1.07166,0.10723,5,3.24058,3.42737,,
1.19891,0.12015,6,3.13518,3.33783,,
1.36005,0.15427,7,3.12992,3.30592,,
1.44696,0.08061,8,3.46260,4.04007,,
1.62088,0.14690,9,3.43943,3.64247,,
1.78210,0.13455,10,3.74034,3.92396,,
2.19706,0.40849,11,3.71009,3.98763,,
2.63906,0.43539,12,3.81943,4.04951,,
2.80018,0.15400,13,4.01187,3.97993,,
2.90043,0.09358,14,2.83115,4.32351,,
3.07465,0.16746,15,2.83474,3.04667,,
3.20224,0.12089,16,2.78759,2.98828,,
3.50311,0.29426,17,2.77292,3.13155,,
3.78503,0.25463,18,2.99654,3.17225,,
4.13987,0.32815,19,3.19239,3.32763,ST-Full,
4.36095,0.19476,20,3.17751,4.30018,ST-Full,
4.68246,0.31532,21,3.31220,3.42592,ST-Full,
4.99710,0.30800,22,3.37312,3.45693,,
5.14426,0.14058,23,3.50410,4.15645,ST-Full,
5.36573,0.21474,24,4.26556,4.47184,ST-Full-W1,
5.57373,0.18169,25,4.37064,4.50538,ST-Full-W2,
5.86135,0.28184,26,4.14310,4.30384,ST-Full,
6.08908,0.20132,27,3.75462,4.30259,ST-Full-W3-W14,
6.35662,0.24068,28,3.68663,4.06764,ST-Full,
6.51761,0.15385,29,3.79567,3.47545,ST-Full,
6.69144,0.16686,30,3.87129,4.05118,ST-Full,
6.91928,0.20057,31,3.93157,4.23995,ST-Full-W3,
7.19437,0.26836,32,4.30315,4.45367,ST-Full,
7.32165,0.12057,33,4.79023,4.51614,ST-Full-W2,
7.64997,0.26136,34,3.47647,3.95299,,
7.94459,0.22773,35,4.19494,4.18538,ST-Full-W3,
8.52061,0.56930,36,4.25925,4.54765,ST-Full-W2,
