TIME(2023/11/07 13:34:07.157),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,4.01470,4.28133,,
0.00632,0.00633,1,4.09415,4.29698,,
0.01391,0.01391,1,4.10626,4.22564,,
0.02038,0.02038,1,4.06389,4.21493,,
0.02708,0.02709,1,4.06527,4.20300,,
0.03382,0.03382,1,4.06729,4.35858,,
0.04020,0.04020,1,4.06093,4.26275,,
0.04691,0.04691,1,4.03566,4.26252,,
0.05363,0.05364,1,4.01884,4.28582,,
0.05991,0.05991,1,4.06969,4.22295,,
0.06675,0.06675,1,4.06543,4.33332,,
0.07332,0.07332,1,4.06704,4.31871,,
0.08012,0.08013,1,4.04356,4.53737,,
0.08681,0.08681,1,4.03601,4.58176,,
0.09362,0.09362,1,4.00953,4.63285,,
0.10029,0.10029,1,3.95994,4.34100,,
0.10872,0.10872,1,4.01499,4.28812,,
0.11401,0.11403,1,3.95353,4.27619,,
0.12056,0.12056,1,4.01992,4.30114,,
0.12733,0.12734,1,4.00269,4.30518,,
0.13408,0.13408,1,3.96429,4.37836,,
0.14072,0.14074,1,3.88118,4.36678,,
0.14780,0.14780,1,3.99544,4.36314,,
0.15438,0.15438,1,3.89281,4.25698,,
0.16088,0.16088,1,3.95220,4.65994,,
0.16793,0.16793,1,3.92375,4.54905,,
0.17435,0.17437,1,3.94756,4.21983,,
0.18088,0.18088,1,3.89400,4.23018,,
0.18787,0.18789,1,3.85211,4.11912,,
0.19408,0.19408,1,3.91699,4.23407,,
0.20080,0.20080,1,3.88096,4.46068,,
0.21061,0.21061,1,4.03409,4.36271,,
0.21593,0.21061,1,3.87178,4.25690,,
0.22174,0.21061,1,3.85598,4.30695,,
0.22787,0.21061,1,3.85631,4.29972,,
0.23460,0.01866,2,3.85120,4.29459,,
0.24132,0.02538,2,3.96782,4.27477,,
0.24792,0.03198,2,3.84240,4.18845,,
0.25476,0.03883,2,3.88021,4.16811,,
0.26112,0.04519,2,3.93414,4.17357,,
0.26810,0.05217,2,3.92693,4.23627,,
0.27483,0.05891,2,3.94429,4.24492,,
0.28165,0.06573,2,3.93097,4.24195,,
0.28802,0.07208,2,3.95786,4.23101,,
0.29484,0.07890,2,3.97526,4.21508,,
0.30109,0.08515,2,3.85396,4.39600,,
0.30791,0.09198,2,3.89459,4.39571,,
0.31475,0.09881,2,3.92257,4.37524,,
0.32158,0.10564,2,4.09178,4.53931,,
0.32804,0.11210,2,3.95029,4.46329,,
0.33719,0.12125,2,3.99082,4.49009,,
0.34148,0.12554,2,4.00361,4.42207,,
0.34795,0.13202,2,3.99460,4.30293,,
0.35527,0.13933,2,4.11283,4.45555,,
0.36182,0.14589,2,4.03912,4.39402,,
0.36853,0.15260,2,4.18945,4.31999,,
0.37524,0.15260,2,4.23835,4.29686,,
0.38169,0.15260,2,4.20232,4.15825,,
0.38863,0.15260,2,4.25606,3.24825,,
0.39526,0.02000,3,4.32834,3.23770,,
0.40200,0.02674,3,4.28256,3.21365,,
0.40916,0.03392,3,4.28834,3.26178,,
0.41500,0.03974,3,4.07406,3.27683,,
0.42178,0.04652,3,4.08446,3.23818,,
0.43082,0.05556,3,4.06938,3.19100,,
0.43507,0.05983,3,4.01283,3.21735,,
0.44188,0.06663,3,4.00997,3.22523,,
0.44893,0.07368,3,3.94414,3.23240,,
0.45565,0.08040,3,4.02705,3.18510,,
0.46218,0.08693,3,3.80723,3.19561,,
0.46905,0.09380,3,3.84685,3.18699,,
0.47591,0.10065,3,3.87960,3.18000,,
0.48217,0.10692,3,4.19515,3.18414,,
0.48907,0.11383,3,4.23957,3.19521,,
0.49574,0.12048,3,4.18689,3.29054,,
0.50226,0.12701,3,4.14939,3.17530,,
0.50895,0.13370,3,3.85537,3.14754,,
0.51572,0.14047,3,3.26770,3.25076,,
0.52224,0.14047,3,3.21879,3.27691,,
0.52895,0.14047,3,3.39890,3.32319,,
0.53593,0.14047,3,3.22642,3.27910,,
0.54255,0.14047,3,3.29434,3.24775,,
0.55196,0.14047,3,3.31991,3.32482,,
0.55606,0.14047,3,3.29620,3.38522,,
0.56240,0.14047,3,3.27951,3.31867,,
0.56942,0.14047,3,3.24101,3.28982,,
0.57631,0.14047,3,3.25100,3.28293,,
0.58273,0.14047,3,3.33678,3.29539,,
0.58971,0.14047,3,3.24281,3.29980,,
0.59623,0.14047,3,3.33387,3.35667,,
0.60296,0.02023,4,3.23258,3.30525,,
0.60965,0.02692,4,3.27715,3.29980,,
0.61631,0.03358,4,3.23405,3.31242,,
0.62305,0.04032,4,3.29738,3.30183,,
0.62949,0.04676,4,3.28370,3.30023,,
0.63631,0.05360,4,3.25043,3.32808,,
0.64302,0.06029,4,3.23024,3.38343,,
0.65105,0.06832,4,3.24313,3.32355,,
0.65651,0.07378,4,3.30021,3.34644,,
0.66393,0.08120,4,3.32692,3.36281,,
0.66991,0.08718,4,3.30546,3.39900,,
0.67633,0.09360,4,3.26263,3.32608,,
0.68340,0.10067,4,3.32667,3.32656,,
0.69079,0.10806,4,3.26590,3.31132,,
0.69685,0.11414,4,3.24681,3.32122,,
0.70372,0.12099,4,3.24982,3.33496,,
0.71017,0.12745,4,3.22158,3.39152,,
0.71682,0.13409,4,3.28566,3.36048,,
0.72335,0.14062,4,3.29737,3.38326,,
0.73046,0.14774,4,3.30270,3.34157,,
0.73733,0.15460,4,3.28605,3.32899,,
0.74345,0.16074,4,3.27249,3.36493,,
0.75023,0.16750,4,3.30089,3.33442,,
0.75680,0.17407,4,3.28478,3.30863,,
0.76345,0.18073,4,3.27533,3.38072,,
0.77154,0.18881,4,3.28064,3.34516,,
0.77689,0.19417,4,3.30998,3.33604,,
0.78355,0.20083,4,3.41612,3.46142,,
0.79068,0.20795,4,3.43794,3.45281,,
0.79742,0.21471,4,3.26199,3.49951,,
0.80417,0.22144,4,3.29991,3.49700,,
0.81081,0.22810,4,3.29868,3.46921,,
0.81721,0.23449,4,3.31261,3.43772,,
0.82418,0.24146,4,3.27544,3.47230,,
0.83089,0.24817,4,3.28880,3.41911,,
0.83738,0.25465,4,3.30613,3.41919,,
0.84433,0.26160,4,3.26681,3.43315,,
0.85038,0.26765,4,3.34616,3.44385,,
0.85725,0.27454,4,3.36393,3.45701,,
0.86412,0.28139,4,3.31199,3.49814,,
0.87057,0.28785,4,3.29545,3.48088,,
0.87730,0.29458,4,3.28574,3.39784,,
0.88409,0.30138,4,3.27459,3.43037,,
0.89145,0.30872,4,3.22175,3.47134,,
0.89766,0.31493,4,3.26920,3.47220,,
0.90430,0.32159,4,3.24001,3.42401,,
0.91131,0.32858,4,3.22205,3.42408,,
0.91759,0.33487,4,3.21974,3.40816,,
0.92464,0.34193,4,3.28960,3.43720,,
0.93146,0.34873,4,3.26846,3.41951,,
0.93805,0.35532,4,3.26405,3.40582,,
0.94495,0.36222,4,3.22991,3.36186,,
0.95154,0.36881,4,3.23347,3.39532,,
0.95885,0.37614,4,3.28705,3.40565,,
0.96442,0.37614,4,3.30091,3.40026,,
0.97124,0.37614,4,3.30210,3.40945,,
0.97970,0.37614,4,3.30212,3.49843,,
0.98574,0.02132,5,3.33579,3.49420,,
0.99142,0.02699,5,3.30959,3.40643,,
0.99824,0.03381,5,3.23684,3.37503,,
1.00510,0.04068,5,3.26305,3.41509,,
1.01173,0.04730,5,3.19976,3.40184,,
1.01781,0.05338,5,3.20106,3.38615,,
1.02486,0.06045,5,3.24408,3.47728,,
1.03170,0.06727,5,3.28210,3.48515,,
1.03815,0.07372,5,3.23301,3.36133,,
1.04483,0.08041,5,3.23003,3.43085,,
1.05130,0.08687,5,3.23399,3.39250,,
1.05800,0.09357,5,3.22407,3.44715,,
1.06533,0.10091,5,3.23716,3.41323,,
1.07166,0.10723,5,3.24058,3.42737,,
1.07876,0.10723,5,3.21634,3.44371,,
1.08504,0.10723,5,3.23164,3.43091,,
1.09170,0.10723,5,3.24123,3.41676,,
1.09836,0.01960,6,3.20937,3.35092,,
1.10518,0.02642,6,3.21763,3.41889,,
1.11193,0.03317,6,3.23207,3.40364,,
1.11864,0.03989,6,3.21570,3.41716,,
1.12566,0.04691,6,3.19536,3.35279,,
1.13200,0.05324,6,3.16527,3.36744,,
1.13855,0.05979,6,3.24148,3.37096,,
1.14525,0.06649,6,3.17077,3.36664,,
1.15229,0.07353,6,3.17835,3.35400,,
1.15900,0.08025,6,3.18913,3.36543,,
1.16560,0.08685,6,3.16253,3.36819,,
1.17239,0.09364,6,3.16409,3.37247,,
1.17889,0.10014,6,3.14472,3.36287,,
1.18576,0.10699,6,3.18585,3.36905,,
1.19205,0.11329,6,3.12564,3.35228,,
1.19891,0.12015,6,3.13518,3.33783,,
1.20579,0.12015,6,3.17641,3.33069,,
1.21226,0.12015,6,3.16392,3.31475,,
1.21924,0.12015,6,3.20694,3.29514,,
1.22601,0.02022,7,3.19695,3.32143,,
