TIME(2023/11/07 09:56:17.250),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.22046,0.22046,1,4.40862,3.84779,,
0.45685,0.22919,2,4.47907,3.89515,,
0.56250,0.09900,3,4.46087,3.83915,,
0.86432,0.27502,4,4.51717,3.71690,,
1.41992,0.52820,5,4.61079,3.99204,,
1.72144,0.27435,6,4.49412,3.79357,,
1.86914,0.14069,7,4.52734,3.83831,,
2.68591,0.80994,8,4.20480,3.60324,,
3.43628,0.74329,9,4.41625,3.79143,,
3.81134,0.36847,10,3.73960,3.40263,,
3.91876,0.10046,11,3.84816,3.60136,,
4.13318,0.18750,12,3.73984,3.09255,,
4.28717,0.14746,13,3.92167,3.12907,,
4.41455,0.12067,14,4.07896,3.24514,,
4.70251,0.28137,15,4.05239,3.43609,,
4.83649,0.12732,16,3.82462,3.99643,ST-Full-W9,
5.09064,0.20764,17,3.93934,4.08288,ST-Full-W1,
5.30505,0.20752,18,4.09065,4.21026,ST-Full-W11,
5.55988,0.24799,19,4.16661,4.24357,ST-Full-W1-W11,
5.94861,0.38202,20,4.11363,4.05746,ST-Full-W1-W11,
6.06226,0.10718,21,4.42888,4.11164,ST-Full-W1,
7.28815,1.21942,22,4.31729,4.23781,ST-Full-W2-W12,
7.60938,0.31458,23,4.42691,4.35684,ST-Full-W12,
8.05798,0.44189,24,4.39516,4.15281,ST-Full-W3-W12,
8.45978,0.39447,25,4.29376,4.15141,ST-Full-W4,
8.95557,0.48865,26,4.24899,4.17724,ST-Full-W4,
9.20380,0.24103,27,4.26828,4.01326,ST-Full-W4,
9.42480,0.21436,28,4.36351,4.12643,ST-Full,
9.79321,0.36188,29,4.53038,4.29263,ST-Full-W4,
10.08807,0.28815,30,4.37739,4.29715,ST-Full,
10.32910,0.23438,31,4.41126,4.21699,ST-Full-W5,
10.58319,0.24738,32,4.38907,4.09470,ST-Full-W6,
10.77148,0.18127,33,4.30638,4.18580,ST-Full-W6,
11.06567,0.28778,34,4.29178,4.21049,ST-Full-W5,
11.46069,0.38806,35,4.27918,4.05805,ST-Full,
11.81610,0.34857,36,4.51101,4.05284,ST-Full-W7,
12.05743,0.23462,37,4.42440,4.20069,ST-Full-W6,
12.23834,0.17438,38,4.51190,4.13086,ST-Full-W7,
12.47223,0.20728,39,4.49349,4.26259,ST-Full,
12.94794,0.46863,40,4.68926,4.26165,ST-Full,
13.28973,0.33508,41,4.52820,4.21970,ST-Full-W7,
13.75867,0.46210,42,4.42222,4.16398,ST-Full-W7,
15.13190,1.36670,43,4.60836,3.75416,ST-Full-W7,
15.43951,0.30103,44,4.34803,3.81333,ST-Full-W8,
15.70764,0.26117,45,4.69032,3.77359,ST-Full-W9,
15.92902,0.21417,46,4.40907,3.81969,ST-Full-W9,
16.12292,0.18732,47,4.60073,3.79988,ST-Full,
16.37109,0.22113,48,4.54607,3.77009,Full,
16.63184,0.23401,49,4.62831,3.76672,ST-Full,
16.85284,0.19446,50,4.34146,3.77098,ST-Full,
17.13458,0.21429,51,4.14843,4.03383,ST-Full-W11,
17.38226,0.24097,52,4.16204,3.89694,ST-Full,
17.67694,0.28821,53,4.36938,3.85499,ST-Full-W11,
18.08575,0.40210,54,4.06262,3.73253,ST-Full-W11-W12,
19.09723,1.00476,55,4.42899,4.06367,ST-Full-W13,
19.34515,0.22107,56,4.25043,3.67576,ST-Full-W1-W11,
19.78711,0.43530,57,4.31859,4.30418,ST-Full-W1-W11,
19.96802,0.17438,58,4.34373,4.00620,ST-Full-W1,
20.20245,0.22772,59,4.12150,3.79460,ST-Full-W2,
20.81818,0.34790,60,4.45813,4.17779,ST-Full-W12,
21.32782,0.50293,61,4.41281,3.98666,ST-Full-W2-W3-W12,
21.54156,0.20709,62,4.34239,4.12495,ST-Full-W3-W4,
21.88385,0.33496,63,4.43855,3.93813,ST-Full-W4-W13,
22.11823,0.22791,64,4.38275,4.03224,ST-Full-W4,
22.43970,0.31525,65,4.37803,3.97453,ST-Full-W4,
22.82849,0.38251,66,4.39789,4.19206,ST-Full-W4,
23.15643,0.32153,67,4.44108,4.08340,ST-Full-W4,
23.75891,0.59576,68,4.37535,4.03453,ST-Full-W5,
24.02063,0.25476,69,4.36371,3.98145,ST-Full-W6,
24.26849,0.24121,70,4.37007,4.07534,ST-Full-W5,
24.74335,0.46826,71,4.48847,3.97264,ST-Full-W4,
24.97168,0.10065,72,4.61488,4.03847,,
25.08551,0.10779,73,4.69985,4.07328,,
25.35986,0.26794,74,4.73626,4.19700,,
25.56781,0.20099,75,4.76766,4.11224,,
25.86908,0.19403,76,4.84419,4.14201,ST-Full,
26.07672,0.18060,77,4.82269,1.81963,ST-Full,
26.31097,0.20758,78,4.34362,4.15426,TT-Full,
26.58600,0.18793,79,4.39341,4.03729,,
26.89362,0.30090,80,4.66759,4.05732,,
27.14197,0.22107,81,4.70073,4.17701,,
27.30878,0.16034,82,4.65766,4.24121,,
27.45673,0.14093,83,4.67470,4.27785,,
27.63715,0.13354,84,4.69808,4.33785,,
27.73114,0.08667,85,4.72129,4.25921,,
27.86566,0.10736,86,4.79235,4.32921,,
28.11963,0.22736,87,4.83923,4.33366,,
28.28021,0.15363,88,4.85487,4.19626,,
28.47504,0.08734,89,4.71416,4.46894,TT-Full,
28.73578,0.25415,90,4.48340,4.07105,TT-Full,
28.93732,0.19464,91,4.14439,3.77067,TT-Full,
29.36536,0.32153,92,4.38925,4.05316,,
29.45917,0.08679,93,4.18257,2.71324,,
29.76758,0.12054,94,4.69760,4.85114,TT-Full,
29.94824,0.17401,95,4.60758,4.32033,TT-Full,
30.08893,0.13385,96,4.54075,4.10558,TT-Full,
30.14270,0.02667,97,4.76241,2.58703,,
30.30347,0.09381,98,4.79708,2.48064,TT-Full,
30.36322,0.03302,99,4.77553,3.19679,,
30.52466,0.03369,100,4.50577,4.46227,,
30.85229,0.30078,101,4.76656,2.67368,TT-Full,
31.02661,0.16772,102,4.74919,2.56459,TT-Full,
31.14722,0.11334,103,4.43852,4.46293,TT-Full,
31.24127,0.08740,104,4.40839,3.80852,TT-Full,
31.67670,0.34827,105,4.45183,3.90715,,
31.93140,0.08716,106,4.66171,4.12424,ST-Full,
32.02515,0.08740,107,4.67054,4.19042,TT-Full,
32.21930,0.16742,108,4.68048,4.45142,TT-Full,
32.41351,0.18750,109,4.90180,1.39952,TT-Full,
32.68109,0.20074,110,4.54698,4.29244,ST-Full-W4,
32.85583,0.16803,111,4.54676,4.32878,ST-Full-W3,
34.73773,1.87573,112,3.87856,3.75478,ST-Full-W1-W2,
35.14630,0.23859,113,4.46607,4.18642,ST-Full-W2-W12,
35.32703,0.17401,114,4.59125,4.18822,ST-Full-W12,
35.59528,0.26160,115,4.38089,3.97308,ST-Full-W4,
35.72906,0.10718,116,4.39854,4.08701,ST-Full-W5,
35.96356,0.22760,117,4.44655,4.01860,ST-Full-W6,
36.18469,0.21466,118,4.50098,4.05423,ST-Full-W6,
36.45941,0.22797,119,4.34857,4.03982,TT-Full,
36.57983,0.11377,120,4.47603,3.84675,TT-Full,
36.97479,0.34814,121,4.21328,4.06741,ST-Full-W4,
37.26965,0.28815,122,4.37628,3.94240,ST-Full-W5,
37.48425,0.18768,123,4.36641,3.97073,ST-Full-W3,
37.76562,0.25500,124,4.37698,4.00644,ST-Full-W4,
37.97321,0.20093,125,4.50705,4.05776,ST-Full-W4,
38.99786,0.99786,126,4.36852,4.20766,ST-Full-W6,
39.30621,0.30145,127,4.48753,4.00691,ST-Full-W7,
39.57422,0.24115,128,4.38824,4.28874,TT-Full,
40.04962,0.46930,129,4.39493,4.10301,TT-Full,
40.16321,0.10748,130,4.64652,3.81761,TT-Full,
40.41821,0.20776,131,4.41295,3.98803,ST-Full-W3-W4,
40.60529,0.18054,132,4.39348,4.12794,ST-Full-W2-W12,
40.84021,0.22784,133,4.44088,3.91887,ST-Full-W2,
41.16162,0.25458,134,4.56016,4.17144,TT-Full,
41.71759,0.54926,135,4.64721,4.01832,TT-Full,
41.91846,0.08844,136,4.64531,4.26137,,
42.02527,0.10040,137,4.67244,4.26172,,
42.52118,0.48920,138,4.77722,4.28497,,
42.72906,0.20099,139,4.83134,4.26735,,
42.89606,0.16022,140,4.75387,4.24635,,
43.20465,0.18121,141,5.10309,1.25036,TT-Full,
43.27808,0.02686,142,5.01803,1.88830,,
43.37207,0.04700,143,4.82430,1.38379,Full,
43.60651,0.20764,144,4.19264,3.62697,TT-Full,
43.84094,0.12738,145,4.24274,3.84834,,
44.13593,0.28833,146,4.46518,4.02720,,
44.32953,0.18707,147,4.66717,4.13231,,
44.52399,0.18756,148,4.75758,4.21469,,
44.74512,0.19440,149,4.70659,4.34697,,
44.97308,0.20123,150,4.92371,4.41508,,
45.05994,0.08051,151,4.50107,3.38383,,
