TIME(2023/11/07 14:19:01.171),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.12800,0.12800,1,6.05907,6.06239,,
0.56308,0.40834,2,5.91640,5.62590,,
0.66362,0.09399,3,5.68060,4.31698,,
0.96528,0.17467,4,5.56632,6.72034,,
1.09867,0.12668,5,5.65303,6.82997,,
1.51432,0.40855,6,5.20043,6.34329,,
1.65470,0.13365,7,5.27070,5.12472,,
1.80208,0.12043,8,5.00272,5.27753,,
1.93650,0.12772,9,5.23914,5.11581,,
2.21112,0.26815,10,5.31185,5.47526,,
2.45848,0.24097,11,5.37051,5.26992,,
3.04788,0.40149,12,5.66564,5.92273,,
3.26214,0.18707,13,4.62088,4.85702,,
3.44295,0.17377,14,4.84514,4.70606,,
3.67098,0.22118,15,4.53341,4.50784,,
3.87175,0.17352,16,3.86764,4.16571,,
4.18045,0.14081,17,4.76586,4.86147,ST-Full-W1,
4.33461,0.14797,18,4.84948,4.94464,Full,
4.46857,0.12769,19,4.87012,4.81344,Full,
4.72302,0.24781,20,4.74666,4.84416,ST-Full-W1,
5.08428,0.35467,21,4.74156,4.88881,ST-Full-W2,
5.35929,0.26837,22,4.82995,4.91114,ST-Full-W2,
5.49323,0.12737,23,4.11366,4.36728,ST-Full-W2,
5.85478,0.23307,24,4.87089,4.91818,ST-Full-W2,
6.30393,0.42224,25,4.96100,4.89269,ST-Full-W1,
6.55836,0.24850,26,4.90910,5.16664,ST-Full,
6.71302,0.14799,27,4.73765,5.19291,ST-Full,
7.03401,0.17431,28,4.93379,5.92005,ST-Full,
7.14058,0.10049,29,4.99078,5.48761,ST-Full,
7.38869,0.22142,30,4.88996,5.44646,,
7.71717,0.32151,31,4.76049,5.10344,ST-Full,
7.93788,0.21403,32,4.81093,4.88348,Full,
8.17916,0.23444,33,4.82261,5.56431,ST-Full,
8.44761,0.26158,34,4.89235,5.44589,ST-Full,
8.76881,0.31489,35,4.96680,5.53407,Full,
9.23752,0.46197,36,5.02917,5.54246,ST-Full,
9.55249,0.30840,37,4.85257,5.39415,Full,
9.76678,0.20805,38,4.91912,5.52715,ST-Full,
9.98813,0.21508,39,4.75370,5.53980,Full,
10.36314,0.36892,40,4.99279,5.45783,,
10.63759,0.26785,41,4.86260,5.21604,ST-Full,
11.01951,0.37556,42,4.81673,5.63654,,
11.08645,0.04049,43,4.86437,5.50702,,
11.21344,0.10066,44,4.87498,5.30801,,
11.36777,0.14785,45,4.99778,5.49923,,
11.49506,0.12057,46,4.88924,5.49820,ST-Full,
11.62226,0.12055,47,4.80528,5.53748,ST-Full,
11.81660,0.18759,48,4.84674,5.58464,Full,
12.10480,0.28161,49,4.99144,5.54482,ST-Full,
12.51271,0.40140,50,4.85310,4.59766,ST-Full,
12.70104,0.08094,51,5.05561,1.74600,Full,
12.73395,0.02650,52,4.91292,1.73472,,
12.81457,0.05424,53,4.94685,1.60708,ST-Full,
12.96826,0.08672,54,4.81500,4.60497,ST-Full,
12.99483,0.01991,55,4.97257,1.52893,,
13.04174,0.01945,56,5.04410,1.49552,,
13.20910,0.03985,57,5.01776,1.64984,TT-Full,
13.57787,0.26128,58,5.05218,4.79979,ST-Full-W8,
13.81263,0.22769,59,5.10019,4.74282,ST-Full-W8,
13.99355,0.15406,60,4.73054,4.66950,ST-Full,
14.11391,0.11335,61,4.72571,4.60580,ST-Full,
14.38875,0.12737,62,4.95282,5.05888,ST-Full-W12,
14.58297,0.18800,63,5.00389,5.12353,ST-Full-W10,
15.03174,0.44207,64,4.74035,4.87228,ST-Full-W10,
15.38720,0.34897,65,4.85232,5.02354,ST-Full-W11,
15.58102,0.18802,66,4.82429,4.92637,ST-Full-W10,
15.78196,0.19423,67,4.96562,5.25317,ST-Full-W12,
15.94892,0.16023,68,4.99179,5.41425,ST-Full-W12-W13,
16.07674,0.12060,69,4.98570,5.23473,ST-Full,
16.47188,0.38844,70,4.70636,5.23703,ST-Full-W13-W14,
16.96794,0.48937,71,4.53542,5.33641,ST-Full-W2,
17.25567,0.28139,72,4.59839,5.21928,ST-Full-W14,
17.48295,0.22115,73,4.68499,5.24572,ST-Full-W2,
17.59680,0.10729,74,3.99719,4.43679,ST-Full-W3,
17.79149,0.02690,75,4.72099,4.77230,,
17.95225,0.13445,76,4.82586,5.89999,ST-Full-W14-W15,
18.45452,0.49547,77,4.39974,5.34377,ST-Full-W3-W15-W16,
18.64860,0.18780,78,4.47947,4.81958,ST-Full-W4,
18.86294,0.18724,79,4.40994,5.02328,ST-Full-W1,
19.05078,0.18090,80,4.64276,5.24178,ST-Full-W1,
19.22457,0.16677,81,4.95086,5.29434,ST-Full-W12,
19.51950,0.28824,82,4.96978,5.36062,ST-Full-W12,
19.91490,0.38874,83,4.82204,5.28194,ST-Full-W13,
20.36311,0.42142,84,4.75268,5.23217,ST-Full-W1,
20.56391,0.19354,85,4.90068,5.28904,ST-Full-W1,
20.95310,0.38228,86,4.97875,5.21249,ST-Full-W1,
21.57609,0.61649,87,4.62247,5.20145,ST-Full-W1,
21.91037,0.32767,88,4.62832,5.10070,ST-Full-W1,
22.03820,0.12081,89,4.73834,4.67273,ST-Full-W1,
22.14540,0.08057,90,4.93711,5.67162,TT-Full,
22.41960,0.24739,91,5.09333,5.55861,ST-Full-W1,
22.78181,0.35552,92,4.77053,4.86058,ST-Full-W2,
23.01593,0.22742,93,4.78920,5.40309,ST-Full-W2,
23.29707,0.27416,94,4.93023,5.52011,ST-Full-W3,
23.56548,0.26166,95,4.96337,5.59763,ST-Full-W3,
23.92723,0.35504,96,4.90371,4.90702,ST-Full-W3,
24.50924,0.47498,97,4.92493,5.57986,ST-Full-W3,
24.72375,0.20763,98,4.75287,5.34603,ST-Full-W3,
24.93148,0.20091,99,4.84491,5.53110,ST-Full-W3,
25.48103,0.54280,100,4.96960,5.66059,ST-Full-W3,
25.60800,0.12033,101,5.09312,5.40785,ST-Full,
25.90324,0.28851,102,5.02425,5.40800,ST-Full,
26.25779,0.34787,103,4.92425,5.49863,ST-Full,
26.42546,0.16092,104,4.86978,5.63892,ST-Full,
26.76061,0.32854,105,4.80609,5.39461,ST-Full,
26.88121,0.11388,106,4.89574,5.43472,,
26.99507,0.10747,107,4.70258,4.44099,ST-Full,
27.16923,0.10721,108,4.85570,4.67158,,
27.29682,0.12080,109,4.91443,4.77766,,
27.40359,0.10040,110,4.93579,5.20085,ST-Full,
27.51745,0.08772,111,4.96374,5.49420,ST-Full,
27.61745,0.09397,112,5.01364,5.44851,ST-Full,
27.85886,0.23403,113,4.88230,5.27352,ST-Full-W1,
28.03314,0.16728,114,4.28845,4.75498,Full,
28.34119,0.16064,115,5.09943,5.19392,ST-Full-W1,
28.60961,0.22134,116,5.11302,4.92597,ST-TT-Full,
28.79642,0.18043,117,4.70464,4.86108,TT-Full,
28.95095,0.12731,118,4.58273,4.73388,TT-Full,
29.20511,0.22735,119,4.96370,5.29636,ST-Full-W1-W10,
29.48670,0.27451,120,5.43122,5.56035,ST-Full-W1,
29.65432,0.16069,121,4.03834,5.11351,Full,
29.92895,0.10731,122,5.99558,5.25712,,
30.14995,0.19424,123,5.59436,5.24712,,
30.29727,0.14058,124,5.60300,5.52994,,
30.37783,0.05374,125,5.29750,5.27276,,
30.59165,0.10744,126,5.77576,5.71725,TT-Full,
30.78581,0.16736,127,5.39262,5.64409,ST-Full-W13,
30.95369,0.14079,128,5.43531,5.63061,ST-Full-W10,
31.14803,0.10715,129,5.74159,1.78276,ST-Full,
31.29520,0.08070,130,5.35872,5.22180,TT-Full,
31.40928,0.08759,131,5.56098,1.78379,ST-Full,
31.57674,0.02031,132,5.42873,1.89990,,
31.62361,0.02016,133,5.20809,5.18033,,
31.72405,0.03310,134,5.32366,2.08995,,
31.95194,0.12072,135,5.01213,5.07240,ST-TT-Full,
32.03890,0.08038,136,5.07811,5.14923,TT-Full,
32.10590,0.04015,137,5.46315,1.89265,Full,
32.25299,0.04034,138,5.25640,5.28277,,
32.45380,0.09407,139,5.65173,2.02593,,
32.54083,0.07987,140,5.38944,5.47464,,
32.57479,0.02709,141,5.36921,5.48364,,
32.92314,0.28204,142,5.54143,5.58288,TT-Full,
33.08317,0.11336,143,5.46851,5.45915,TT-Full,
33.11069,0.02068,144,5.47298,5.46407,,
33.15725,0.03996,145,5.69875,2.05052,TT-Full,
33.34510,0.10050,146,5.61187,2.45288,TT-Full,
33.43893,0.08669,147,5.60493,2.40026,TT-Full,
33.53889,0.09381,148,5.66983,2.43393,TT-Full,
33.69338,0.12722,149,5.40985,7.01407,TT-Full,
33.84078,0.14032,150,5.63594,2.42559,TT-Full,
33.94068,0.09370,151,5.61163,2.54272,TT-Full,
34.11573,0.12811,152,5.56671,2.49395,TT-Full,
34.24937,0.12730,153,5.28187,5.18577,TT-Full,
34.39001,0.13391,154,5.52277,2.59443,TT-Full,
34.58431,0.14736,155,5.46009,2.69956,TT-Full,
34.72475,0.13374,156,5.19166,5.20302,TT-Full,
35.11345,0.36168,157,5.25257,5.19491,TT-Full,
35.22069,0.10043,158,5.21711,5.20105,TT-Full,
35.36795,0.14065,159,5.53550,2.23729,TT-Full,
35.52849,0.11362,160,5.40455,5.29017,TT-Full,
35.56888,0.03339,161,5.65999,2.13449,,
35.62203,0.02637,162,5.32450,5.25271,,
35.70964,0.08041,163,5.30291,5.27278,TT-Full,
35.80342,0.08753,164,5.36228,5.29717,TT-Full,
35.94364,0.11388,165,5.24573,5.05147,TT-Full,
36.21861,0.08719,166,5.26739,5.17623,TT-Full,
36.43307,0.20779,167,5.52028,5.22858,TT-Full,
36.62060,0.14071,168,5.29343,5.16315,ST-Full,
37.07612,0.26790,169,4.89966,4.97191,TT-Full,
37.89329,0.81072,170,5.24873,5.21527,ST-Full,
38.08084,0.02014,171,5.26050,5.28098,,
38.14727,0.01952,172,5.62026,1.89307,,
38.50254,0.06662,173,5.53394,2.34445,TT-Full,
38.63012,0.08041,174,5.29793,6.65587,TT-Full,
38.67670,0.03950,175,5.54328,2.36758,Full,
38.78413,0.08083,176,5.50940,2.34604,Full,
38.93156,0.02036,177,5.42235,2.27667,,
39.03874,0.08042,178,5.23368,6.24544,ST-Full,
39.09235,0.02678,179,5.47328,2.34108,,
39.21287,0.03352,180,5.42642,2.33926,,
39.40035,0.14063,181,5.37741,2.47255,,
39.52095,0.09378,182,5.33049,2.46867,TT-Full,
39.63465,0.08654,183,5.26495,2.39417,,
39.78843,0.08669,184,5.20938,2.51408,,
39.83592,0.02018,185,5.22942,2.38789,,
39.94305,0.02020,186,5.29604,2.37391,,
39.99627,0.02647,187,5.22004,2.31373,,
40.14327,0.12041,188,4.98143,5.01861,,
40.27792,0.08716,189,5.24402,2.51426,,
40.36451,0.02014,190,5.25241,2.79502,,
40.50540,0.11365,191,5.22428,2.38448,ST-Full,
40.74673,0.19350,192,5.13859,2.61882,ST-TT-Full,
40.85398,0.08086,193,5.01569,2.70555,Full,
40.96111,0.10043,194,5.02863,2.49359,TT-Full,
41.07503,0.08760,195,5.01684,2.47926,Full,
41.36307,0.12016,196,5.15059,2.47863,TT-Full,
41.45013,0.08028,197,5.16970,2.71908,Full,
41.55683,0.07998,198,5.52035,2.45053,TT-Full,
42.21318,0.62907,199,4.72591,4.82798,ST-Full,
42.42115,0.13364,200,5.02889,1.90935,Full,
42.52835,0.08067,201,4.72629,4.87646,ST-Full,
42.62235,0.08733,202,5.02251,2.37842,TT-Full,
42.68259,0.03378,203,4.78497,4.84886,,
42.81639,0.12775,204,4.99088,2.53638,TT-Full,
42.96379,0.10056,205,4.67231,4.92843,ST-Full,
43.06448,0.09407,206,4.77843,4.85557,,
43.19117,0.12006,207,4.71804,4.83053,ST-Full,
43.33880,0.14059,208,4.75569,4.82109,ST-Full,
43.62035,0.21454,209,4.69448,4.77832,TT-Full,
43.84087,0.19445,210,4.45512,4.68130,TT-Full,
43.94864,0.10088,211,4.44781,4.68990,TT-Full,
44.05552,0.10028,212,4.55855,4.47621,Full,
44.25006,0.12750,213,4.96480,1.58096,TT-Full,
44.37028,0.09343,214,4.67063,4.61014,ST-Full,
44.49120,0.11391,215,4.68686,4.74161,,
44.67874,0.18110,216,4.74560,4.87190,,
44.81265,0.12721,217,4.90224,4.90801,,
44.95962,0.14020,218,4.84122,4.91645,ST-Full,
45.67004,0.70368,219,5.06073,4.55812,ST-Full,
45.78430,0.08775,220,5.06779,4.76274,TT-Full,
45.89816,0.10780,221,5.05966,5.06286,ST-Full,
46.07173,0.16722,222,5.13462,5.29440,ST-Full,
46.40640,0.32772,223,4.85436,4.88776,TT-Full,
48.08829,1.67544,224,4.68415,4.77953,TT-Full,
48.27537,0.18074,225,4.70449,4.72353,TT-Full,
48.76426,0.44163,226,4.82925,4.73077,TT-Full,
48.89819,0.08697,227,4.69285,4.44832,TT-Full,
49.04623,0.14113,228,4.70224,4.75050,TT-Full,
49.20661,0.15385,229,4.81303,4.81195,TT-Full,
49.44079,0.22752,230,4.67161,4.59597,TT-Full,
49.56809,0.12060,231,4.55297,4.47160,TT-Full,
50.55931,0.98457,232,4.84013,4.80033,ST-TT-Full,
51.59815,1.03207,233,5.08978,5.03482,TT-Full,
51.78522,0.12057,234,5.07008,5.02893,TT-Full,
52.03371,0.24130,235,5.35482,1.78449,TT-Full,
52.82387,0.78371,236,5.07107,4.54768,TT-Full,
52.93759,0.08694,237,4.92324,4.54768,TT-Full,
53.18507,0.24039,238,4.99166,5.04348,TT-Full,
53.30651,0.11453,239,5.11698,5.16830,TT-Full,
53.53337,0.22095,240,4.85978,4.77723,TT-Full,
54.31047,0.77032,241,4.74922,4.72429,ST-TT-Full,
54.45835,0.10102,242,5.11796,1.99861,TT-Full,
54.63199,0.02628,243,5.14491,1.97431,,
55.28178,0.60246,244,4.86904,4.46653,ST-TT-Full,
55.69089,0.24128,245,4.86311,4.91686,TT-Full,
55.84508,0.14757,246,4.96441,5.04736,TT-Full,
56.03882,0.18748,247,4.72667,4.69189,TT-Full,
56.21331,0.14780,248,4.64065,4.59072,ST-Full,
56.62142,0.40131,249,4.69910,4.60914,TT-Full,
56.76943,0.14107,250,5.01703,2.11958,TT-Full,
56.92975,0.15384,251,4.71296,4.76814,TT-Full,
57.13092,0.19470,252,4.79353,4.76994,TT-Full,
58.52407,1.38713,253,4.48832,4.22581,TT-Full,
58.70462,0.17373,254,4.56443,4.57697,TT-Full,
59.10016,0.38882,255,5.21018,1.93917,TT-Full,
59.34790,0.24113,256,4.61059,3.90033,TT-Full,
59.68932,0.21424,257,4.76744,4.76638,ST-Full,
60.23854,0.54258,258,4.42530,4.48540,TT-Full,
60.54047,0.29528,259,4.43982,4.46260,ST-TT-Full,
61.51789,0.97105,260,4.72508,4.70241,TT-Full,
62.67728,1.15209,261,4.58811,4.53489,TT-Full,
62.83800,0.15405,262,4.59192,4.69608,TT-Full,
62.95182,0.10712,263,4.73303,3.58994,ST-Full,
63.01217,0.05316,264,4.59151,3.58994,ST-Full,
63.14611,0.10743,265,4.85896,1.49074,TT-Full,
63.42703,0.17374,266,4.69752,5.04831,TT-Full,
63.70201,0.26852,267,4.80135,1.81340,TT-Full,
63.73528,0.02647,268,4.68449,1.67441,,
63.90253,0.07996,269,4.44984,4.43758,Full,
64.25806,0.32818,270,4.41205,3.97895,TT-Full,
64.57928,0.11370,271,4.61308,4.82563,TT-Full,
64.80034,0.15383,272,4.59628,4.75383,ST-Full,
64.96072,0.15341,273,4.48781,4.59350,ST-Full-W10,
65.13547,0.16787,274,4.26485,4.42678,ST-Full-W10,
65.35634,0.21435,275,4.27112,4.31085,ST-Full-W1,
65.63068,0.26711,276,4.37228,4.42796,ST-Full-W2,
65.82518,0.18733,277,4.30747,4.60961,ST-Full-W1-W2,
66.45509,0.60331,278,4.25673,3.77926,ST-Full-W2-W3,
66.77599,0.25388,279,4.47562,4.58221,ST-Full,
67.25842,0.47508,280,4.52132,4.60807,ST-Full-W2-W3,
67.88187,0.61662,281,4.82110,4.85909,ST-Full-W3,
68.11629,0.18803,282,4.63580,4.56791,TT-Full,
68.39095,0.14737,283,4.60363,4.44653,TT-Full,
69.57603,0.95757,284,4.89315,4.87412,TT-Full,
70.20552,0.62272,285,5.01953,4.95782,TT-Full,
70.36679,0.15359,286,5.54914,1.83219,TT-Full,
71.25781,0.88452,287,4.92300,4.85200,TT-Full,
71.60645,0.34249,288,4.95105,4.86064,TT-Full,
71.92097,0.14791,289,4.78157,4.91594,TT-Full,
72.02170,0.09402,290,4.85924,4.92919,TT-Full,
72.57051,0.52226,291,4.63865,4.92199,TT-Full,
73.09941,0.48178,292,4.67713,4.94287,TT-Full,
73.67593,0.50911,293,4.71154,4.84422,TT-Full,
74.83476,1.15212,294,4.50080,4.59421,TT-Full,
76.22134,1.38034,295,4.58957,4.54568,TT-Full,
77.41364,1.14547,296,4.71189,3.99516,TT-Full,
77.84233,0.32167,297,4.50828,3.99768,TT-Full,
80.34702,2.33749,298,4.80354,4.80543,TT-Full,
80.52837,0.17461,299,4.69789,4.71108,TT-Full,
81.49286,0.81768,300,4.44679,4.24016,TT-Full,
81.75417,0.11420,301,4.51727,4.87024,TT-Full,
82.85938,1.09872,302,4.21654,4.20324,TT-Full,
83.18762,0.10044,303,4.34503,4.57354,TT-Full,
83.35507,0.16081,304,4.61327,4.77117,TT-Full,
83.80380,0.44205,305,4.36326,4.64950,TT-Full,
84.25934,0.44955,306,4.28664,4.41804,TT-Full,
84.81546,0.55039,307,4.43749,4.68113,ST-TT-Full,
84.92911,0.10710,308,4.39186,4.67678,TT-Full,
85.47841,0.54253,309,4.55874,4.60673,ST-TT-Full,
85.86668,0.18058,310,4.47067,4.73727,ST-Full,
85.98076,0.10743,311,4.92352,4.95872,ST-Full,
86.32907,0.30134,312,4.63079,4.76998,TT-Full,
86.95111,0.61525,313,4.91575,4.76134,TT-Full,
87.71523,0.75674,314,5.05326,4.78529,TT-Full,
88.14418,0.29523,315,4.98634,4.97149,TT-Full,
88.78065,0.63003,316,4.97834,5.06313,TT-Full,
89.23572,0.44814,317,4.99821,5.01466,TT-Full,
89.37669,0.09355,318,5.63273,2.31541,TT-Full,
89.40305,0.01967,319,5.62499,2.26508,,
89.43021,0.02003,320,5.00150,5.35274,,
90.30098,0.78347,321,4.92785,4.16299,TT-Full,
91.34590,0.91750,322,4.77729,4.89068,TT-Full,
92.55814,1.20560,323,4.82661,4.84931,TT-Full,
93.71709,1.15207,324,4.76418,4.56972,TT-Full,
93.82430,0.08057,325,4.65796,4.73276,TT-Full,
95.09038,1.23904,326,4.70330,4.74574,TT-Full,
95.67975,0.58244,327,4.80420,4.64049,TT-Full,
95.98083,0.29416,328,4.66623,4.59622,TT-Full,
96.43004,0.34111,329,4.58318,4.72075,TT-Full,
99.96695,3.52998,330,4.28668,4.41575,TT-Full,
102.17744,2.20323,331,4.24207,4.31881,TT-Full,
104.94362,2.65912,332,4.43408,4.58922,ST-TT-Full,
106.00899,0.95804,333,4.23604,4.43642,TT-Full,
107.00688,0.83052,334,4.41260,4.60196,TT-Full,
107.96484,0.81096,335,4.23209,4.15121,TT-Full,
110.24153,2.10913,336,4.49925,4.68608,TT-Full,
110.62408,0.37531,337,4.33872,4.42658,TT-Full,
110.98572,0.15437,338,4.44722,4.70923,TT-Full,
111.24649,0.25458,339,4.41008,4.51985,TT-Full,
111.34036,0.08662,340,4.29500,4.34058,TT-Full,
111.48138,0.11377,341,4.18311,4.34235,ST-Full-W3,
111.68912,0.18085,342,4.39033,4.51289,ST-Full-W1,
111.86963,0.17380,343,4.42411,4.66850,ST-Full,
112.05733,0.18111,344,4.50428,4.92777,ST-Full-W3,
112.29865,0.23445,345,4.44877,5.30868,ST-Full-W3,
112.57332,0.26796,346,4.50989,4.84291,ST-Full-W5,
112.99480,0.27428,347,4.65505,5.70186,ST-Full,
113.25647,0.25493,348,4.62210,5.52108,ST-Full-W5,
113.58453,0.32135,349,4.44704,5.30083,ST-Full-W6,
113.73212,0.13998,350,4.34909,4.73539,ST-Full,
114.10722,0.12801,351,4.72254,4.65027,ST-Full-W16,
114.34169,0.22820,352,4.97290,4.97332,ST-Full-W4,
114.44884,0.10089,353,5.07247,5.02205,ST-Full-W3,
115.24594,0.77051,354,5.04395,4.98262,TT-Full,
115.64113,0.38852,355,4.94089,4.79537,TT-Full,
116.17023,0.52242,356,4.85230,5.20402,TT-Full,
116.39087,0.21440,357,4.73729,4.67911,TT-Full,
116.91394,0.49603,358,4.66936,4.65238,ST-Full-W4-W5-W16,
117.48950,0.56898,359,4.59499,4.90551,ST-Full-W4-W5,
118.11258,0.47533,360,4.82121,4.89987,ST-Full-W4-W5,
119.11731,0.97807,361,4.88348,4.71397,TT-Full,
119.53250,0.38855,362,4.99998,5.14539,ST-Full-W5-W16,
120.02133,0.48174,363,5.02728,5.09734,ST-Full-W6,
120.30991,0.14088,364,4.95724,4.74580,TT-Full,
120.69130,0.37466,365,5.06865,4.88684,TT-Full,
120.89897,0.20056,366,4.90877,4.66998,ST-Full,
121.08691,0.16138,367,4.82092,4.80987,ST-Full-W16,
121.37454,0.28096,368,4.98297,4.96650,ST-Full-W5,
121.70317,0.32169,369,5.10631,5.89305,ST-Full-W6,
121.81680,0.10695,370,5.10473,4.99686,ST-Full-W6,
122.27286,0.42921,371,5.09321,5.49697,TT-Full,
122.61411,0.29520,372,4.78999,4.69234,TT-Full,
122.72125,0.08022,373,4.80554,4.78922,TT-Full,
122.96890,0.24089,374,5.04156,5.10424,TT-Full,
123.20392,0.22827,375,5.03015,5.50687,TT-Full,
124.99873,1.78900,376,4.69455,4.90109,TT-Full,
125.25999,0.13409,377,4.84233,5.00893,TT-Full,
125.58821,0.32161,378,4.98444,4.97688,TT-Full,
125.83601,0.24110,379,4.72436,4.73343,TT-Full,
126.16391,0.32167,380,4.75077,4.68754,TT-Full,
126.86090,0.69049,381,4.94484,4.80064,ST-TT-Full,
128.03282,1.16522,382,4.64305,4.56981,TT-Full,
129.97513,1.77470,383,4.74750,4.51392,TT-Full,
130.29677,0.31499,384,4.58960,4.59639,TT-Full,
130.48412,0.18042,385,4.63176,4.58852,TT-Full,
132.93625,2.44498,386,4.38807,4.34292,TT-Full,
133.31070,0.24727,387,4.52813,4.48026,TT-Full,
133.73311,0.41548,388,4.41612,3.74033,TT-Full,
135.50839,1.64735,389,4.35175,5.06777,TT-Full,
139.85529,4.34062,390,4.22187,4.57766,TT-Full,
139.96263,0.08038,391,4.30116,5.09144,TT-Full,
142.11261,2.14304,392,4.21716,4.96181,TT-Full,
142.21964,0.07996,393,4.32266,5.11536,TT-Full,
143.42542,1.17839,394,4.31738,4.39575,TT-Full,
143.57329,0.12065,395,4.47846,4.34771,ST-Full-W6,
143.71384,0.13405,396,4.47700,4.34230,ST-Full-W6,
143.85454,0.13387,397,4.62559,4.48649,ST-Full,
144.67853,0.81775,398,4.64889,4.55976,ST-Full-W6-W7,
144.92645,0.08076,399,4.82518,1.69749,ST-Full-W7,
145.08727,0.09392,400,4.79816,4.41871,ST-Full-W7,
145.27431,0.12024,401,4.76201,4.72663,ST-Full-W8,
145.42209,0.14081,402,5.00296,4.73776,ST-Full-W7,
145.60280,0.17409,403,4.83421,4.74845,ST-Full-W9,
145.75691,0.10738,404,4.43845,4.78229,ST-Full-W14,
145.88400,0.12059,405,4.44853,4.83157,ST-Full,
146.35989,0.46887,406,4.65430,4.91486,ST-Full,
146.59355,0.22705,407,4.69529,4.95007,ST-Full-W11,
146.75470,0.15422,408,4.76586,4.90274,ST-Full,
147.15646,0.39476,409,4.74922,4.89953,ST-Full-W13,
147.63280,0.34369,410,4.99108,4.95124,ST-Full,
147.88002,0.24086,411,4.74213,5.13921,ST-Full-W14,
148.40277,0.51579,412,4.84879,5.16088,ST-Full-W14-W15,
148.75758,0.34795,413,4.81993,5.00491,ST-Full-W15-W16,
148.91168,0.14714,414,4.82721,5.02294,ST-Full-W15,
149.09944,0.18062,415,4.59186,4.65339,ST-Full-W16,
149.56789,0.28102,416,5.12662,4.88426,ST-Full-W16,
149.75587,0.16107,417,4.79414,4.84094,TT-Full,
152.78346,3.02094,418,4.39743,4.75373,TT-Full,
153.29904,0.50938,419,4.34927,4.30233,TT-Full,
153.62723,0.14050,420,4.62991,4.76845,TT-Full,
157.15709,3.52332,421,4.20216,4.21793,TT-Full,
159.51538,2.19043,422,4.19097,4.52515,TT-Full,
159.66904,0.14702,423,4.37209,5.27064,TT-Full,
159.78947,0.11377,424,4.21808,4.88093,ST-Full,
159.89677,0.10008,425,4.27739,5.01339,ST-Full-W16,
160.03784,0.13451,426,4.51072,4.47332,ST-Full-W16,
