TIME(2023/11/07 11:05:57.076),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,3.30810,3.02353,,
0.00671,0.00671,1,3.29638,3.02602,,
0.01398,0.01397,1,3.32288,3.01132,,
0.01947,0.01947,1,3.34063,3.04384,,
0.02692,0.02691,1,3.34125,3.04367,,
0.03320,0.03320,1,3.33446,3.04223,,
0.04016,0.04016,1,3.35303,3.02371,,
0.04663,0.04663,1,3.40321,3.07986,,
0.05402,0.05401,1,3.39811,3.02076,,
0.05981,0.05981,1,3.39734,3.02110,,
0.06653,0.06652,1,3.41029,3.04682,,
0.07379,0.07379,1,3.38619,3.04219,,
0.07971,0.07971,1,3.38595,3.02424,,
0.08667,0.08667,1,3.41167,3.01425,,
0.09381,0.09381,1,3.42515,3.02051,,
0.10052,0.10052,1,3.41900,3.04763,,
0.10669,0.10669,1,3.41476,3.05267,,
0.11389,0.11389,1,3.41910,3.04981,,
0.12030,0.12030,1,3.42460,3.08998,,
0.12726,0.12725,1,3.44216,3.12761,,
0.13391,0.13391,1,3.43976,3.09300,,
0.14020,0.14019,1,3.43024,3.13117,,
0.14716,0.14715,1,3.42942,3.13665,,
0.15344,0.15344,1,3.46404,3.11189,,
0.16028,0.16027,1,3.47377,3.14870,,
0.16730,0.16729,1,3.46777,3.14371,,
0.17419,0.17419,1,3.47431,3.10944,,
0.18085,0.18084,1,3.47131,3.07202,,
0.18774,0.18774,1,3.47983,3.08399,,
0.19373,0.19372,1,3.45619,3.12283,,
0.20068,0.20068,1,3.47114,3.13825,,
0.20770,0.20770,1,3.47227,3.20627,,
0.21411,0.21411,1,3.47185,3.16861,,
0.22083,0.22082,1,3.48879,3.20787,,
0.22766,0.22766,1,3.52057,3.15498,,
0.23444,0.23443,1,3.51470,3.16097,,
0.24121,0.24121,1,3.52910,3.15500,,
0.24774,0.24774,1,3.55342,3.21427,,
0.25403,0.25402,1,3.52611,3.21460,,
0.26074,0.26074,1,3.53246,3.18360,,
0.26740,0.26739,1,3.53718,3.16947,,
0.27423,0.27423,1,3.53173,3.21972,,
0.28094,0.28094,1,3.53342,3.15875,,
0.28809,0.28808,1,3.56246,3.17777,,
0.29468,0.29467,1,3.52399,3.16840,,
0.30096,0.30096,1,3.53424,3.19509,,
0.30817,0.30816,1,3.60246,3.21694,,
0.31458,0.31457,1,3.56477,3.22061,,
0.32135,0.32135,1,3.55216,3.23021,,
0.32812,0.32812,1,3.62015,3.17670,,
0.33502,0.33502,1,3.57105,3.17949,,
0.34137,0.34137,1,3.60290,3.21799,,
0.34845,0.34845,1,3.56245,3.22186,,
0.35498,0.34845,1,3.54501,3.23377,,
0.36127,0.34845,1,3.59850,3.24812,,
0.36804,0.34845,1,3.60751,3.24300,,
0.37463,0.01965,2,3.61598,3.23012,,
0.38141,0.02643,2,3.62853,3.26679,,
0.38818,0.03320,2,3.62626,3.29900,,
0.39514,0.04016,2,3.62946,3.29391,,
0.40192,0.04694,2,3.65798,3.28824,,
0.40790,0.05292,2,3.67394,3.27315,,
0.41492,0.05994,2,3.67146,3.24193,,
0.42194,0.06696,2,3.63194,3.32206,,
0.42841,0.07343,2,3.64958,3.31662,,
0.43512,0.08014,2,3.66288,3.29166,,
0.44202,0.08704,2,3.66961,3.31535,,
0.44849,0.09351,2,3.67766,3.31276,,
0.45551,0.10052,2,3.67775,3.31123,,
0.46204,0.10706,2,3.70247,3.32098,,
0.46844,0.11346,2,3.71751,3.31605,,
0.47516,0.12018,2,3.74805,3.34294,,
0.48181,0.12683,2,3.73319,3.33605,,
0.48871,0.13373,2,3.74578,3.29892,,
0.49524,0.14026,2,3.73979,3.32468,,
0.50208,0.14709,2,3.71542,3.36910,,
0.50909,0.15411,2,3.74202,3.36085,,
0.51636,0.16138,2,3.97619,3.49187,,
0.52319,0.16821,2,3.73960,3.40481,,
0.53094,0.17596,2,3.71166,3.39042,,
0.53796,0.18298,2,3.73975,3.38421,,
0.54230,0.18298,2,3.73456,3.34396,,
0.54907,0.18298,2,3.77227,3.36133,,
0.55579,0.18298,2,3.71358,3.37808,,
0.56226,0.01996,3,3.72628,3.39945,,
0.56940,0.02710,3,3.70803,3.35431,,
0.57617,0.03387,3,3.71992,3.36976,,
0.58215,0.03986,3,3.71684,3.36971,,
0.58990,0.04761,3,3.73689,3.37600,,
0.59546,0.05316,3,3.72208,3.39148,,
0.60242,0.06012,3,3.72816,3.39514,,
0.60968,0.06738,3,3.76523,3.38470,,
0.61676,0.07446,3,3.72628,3.40063,,
0.62305,0.08075,3,3.74621,3.41316,,
0.63141,0.08911,3,3.75663,3.38090,,
0.63593,0.09363,3,3.71282,3.36342,,
0.64301,0.10071,3,3.71648,3.39892,,
0.64978,0.10748,3,3.76573,3.39911,,
0.65637,0.11407,3,3.71375,3.40626,,
0.66266,0.12036,3,3.71086,3.40002,,
0.66986,0.12756,3,3.77797,3.38610,,
0.67645,0.13416,3,3.74589,3.37527,,
0.68298,0.14069,3,3.74615,3.37353,,
0.68921,0.14691,3,3.74812,3.39105,,
0.69617,0.15387,3,3.73399,3.38564,,
0.70325,0.16095,3,3.71718,3.38950,,
0.70953,0.16724,3,3.72715,3.39218,,
0.71625,0.17395,3,3.85709,3.43399,,
0.72333,0.18103,3,3.85954,3.49330,,
0.72992,0.18103,3,3.80656,3.45782,,
0.73694,0.18103,3,4.05245,3.58775,,
0.74310,0.18103,3,3.74255,3.43075,,
0.74976,0.18103,3,3.65122,3.44759,,
0.75690,0.18103,3,3.73274,3.43324,,
0.76343,0.18103,3,3.64548,3.44286,,
0.77002,0.02026,4,3.63015,3.43742,,
0.77704,0.02728,4,3.61310,3.45841,,
0.78357,0.03381,4,3.58540,3.42926,,
0.79034,0.04059,4,3.62480,3.45237,,
0.79700,0.04724,4,3.63230,3.45642,,
0.80328,0.05353,4,3.61752,3.45501,,
0.81012,0.06036,4,3.62598,3.43238,,
0.81665,0.06689,4,3.64122,3.46372,,
0.82373,0.07397,4,3.62238,3.43508,,
0.83051,0.08075,4,3.62187,3.44867,,
0.83728,0.08752,4,3.62281,3.44580,,
0.84381,0.09406,4,3.62625,3.42419,,
0.85083,0.10107,4,3.64506,3.45344,,
0.85736,0.10760,4,3.64285,3.45754,,
