TIME(2023/11/07 11:54:00.766),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,3.12781,2.97983,,
0.00647,0.00647,1,3.11880,2.96651,,
0.01318,0.01318,1,3.12830,2.98646,,
0.02039,0.02039,1,3.12500,3.00238,,
0.02747,0.02747,1,3.09177,3.04948,,
0.03308,0.03308,1,3.11280,3.05591,,
0.03992,0.03992,1,3.12496,3.01013,,
0.04724,0.04724,1,3.12245,2.99803,,
0.05396,0.05395,1,3.15099,3.00495,,
0.06055,0.06055,1,3.13485,2.99005,,
0.06726,0.06726,1,3.15563,2.98601,,
0.07361,0.07361,1,3.15665,2.96822,,
0.08044,0.08044,1,3.15810,3.03895,,
0.08704,0.08704,1,3.14275,3.00840,,
0.09375,0.09375,1,3.16967,3.00492,,
0.10059,0.10059,1,3.14789,3.02823,,
0.10669,0.10669,1,3.15625,3.02810,,
0.11365,0.11365,1,3.15092,3.06627,,
0.12048,0.12048,1,3.17365,3.03567,,
0.12708,0.12707,1,3.16602,3.06880,,
0.13379,0.13379,1,3.14237,3.08669,,
0.14099,0.14099,1,4.18621,4.28226,,
0.14795,0.14795,1,3.16229,3.10158,,
0.15356,0.15356,1,3.16429,3.06498,,
0.16052,0.16052,1,3.18327,4.18121,,
0.16772,0.16772,1,3.19244,4.27027,,
0.17432,0.17432,1,3.19169,3.09724,,
0.18103,0.18103,1,3.18568,3.09353,,
0.18762,0.18762,1,3.17291,3.07846,,
0.19434,0.19434,1,3.17593,4.19657,,
0.20129,0.20129,1,3.23661,4.16966,,
0.20813,0.20129,1,3.17178,4.06926,,
0.21387,0.20129,1,4.10726,4.04192,,
0.22119,0.20129,1,3.17841,4.05926,,
0.22754,0.20129,1,3.23657,4.12887,,
0.23474,0.20129,1,4.32365,4.15209,,
0.24084,0.20129,1,3.21626,4.19560,,
0.24756,0.02002,2,4.33422,4.26580,,
0.25488,0.02734,2,4.34067,4.22727,,
0.26099,0.03345,2,4.30136,4.24595,,
0.26770,0.04016,2,3.22470,4.20041,,
0.27502,0.04749,2,4.11987,4.25764,,
0.28125,0.05371,2,4.09708,4.33267,,
0.28833,0.06079,2,3.25170,4.51131,,
0.29529,0.06775,2,3.25746,4.55296,,
0.30139,0.07385,2,4.17665,4.42486,,
