TIME(2023/11/07 10:56:49.103),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.05360,0.05361,1,3.34671,2.94256,,
0.23344,0.15350,2,3.21786,2.93879,,
0.45502,0.19417,3,2.94345,2.96655,,
0.72943,0.24808,4,3.18713,3.07517,,
0.98367,0.22749,5,3.14772,2.97138,,
1.17848,0.16774,6,3.77277,3.88189,,
1.26506,0.08009,7,3.09704,2.81308,,
1.45250,0.18094,8,3.63246,3.53200,,
1.61388,0.11336,9,3.07762,2.88137,,
1.82079,0.18018,10,3.28267,3.29265,,
2.00182,0.15416,11,3.77912,3.87463,,
2.33060,0.30142,12,3.77472,3.77843,,
2.55818,0.22137,13,3.86605,3.89060,,
3.24774,0.68326,14,3.65059,3.93632,,
3.39571,0.14021,15,3.95712,3.90541,,
3.63219,0.23039,16,3.80287,2.69848,,
3.75711,0.11789,17,2.83976,2.61494,,
3.94492,0.16055,18,2.80521,2.39730,,
4.25974,0.30800,19,2.93497,2.60153,,
4.41988,0.15343,20,3.13702,2.81318,ST-Full,
4.67461,0.18712,21,3.08208,2.86187,TT-Full,
4.88841,0.18684,22,3.13841,3.06099,Full,
5.10991,0.19450,23,3.15122,3.01512,ST-Full,
5.21091,0.09447,24,3.13594,2.97882,ST-Full-W6-W7,
5.40469,0.18709,25,4.28871,3.00551,ST-Full-W5,
5.60638,0.17415,26,3.98806,3.17069,ST-Full,
5.79367,0.15987,27,3.46423,3.06572,ST-Full,
7.15289,1.35254,28,3.38459,2.95889,ST-Full-W1,
7.37448,0.21487,29,3.37528,2.98064,ST-Full,
7.71571,0.33450,30,3.39358,2.97949,ST-Full,
7.88998,0.16768,31,3.47196,3.00326,ST-Full,
8.37228,0.47505,32,3.41148,3.05358,ST-Full,
8.53960,0.16057,33,3.40689,2.99848,ST-Full,
8.92801,0.38132,34,3.47714,2.99650,ST-Full-W1,
9.17635,0.24147,35,3.44334,2.99694,ST-Full-W1,
9.33041,0.14792,36,3.44499,2.99097,ST-Full-W1,
9.57164,0.23454,37,3.35527,2.95156,ST-Full,
9.69829,0.12048,38,3.31375,2.91194,ST-Full-W2,
9.81897,0.11327,39,3.23012,2.81132,ST-Full,
10.26820,0.44283,40,3.36347,2.90979,ST-Full-W1,
10.52296,0.24786,41,3.38184,2.92067,ST-Full,
11.32652,0.79756,42,3.37135,2.99515,ST-Full,
11.63464,0.30162,43,3.41258,2.92989,ST-Full,
11.76888,0.12753,44,3.43788,2.88464,ST-Full-W1,
12.07675,0.30200,45,3.33913,2.90742,ST-Full-W1,
12.43846,0.35503,46,3.41350,2.98421,ST-Full-W1,
12.98070,0.53596,47,3.25814,2.91664,ST-Full,
13.26253,0.27481,48,3.27879,2.89514,ST-Full,
13.38293,0.11354,49,3.27420,2.88598,ST-Full,
13.77121,0.38200,50,3.23888,2.91675,ST-Full,
14.22722,0.44949,51,3.17765,2.86545,ST-Full,
14.59532,0.36171,52,3.14522,2.94281,ST-Full,
16.05557,1.45355,53,3.22741,2.88520,ST-Full,
16.20963,0.14732,54,3.24340,2.96740,ST-Full-W3,
16.69867,0.48300,55,3.16205,2.95268,ST-Full,
17.35506,0.64977,56,3.17079,2.96105,ST-Full,
18.06458,0.70277,57,3.21358,3.01192,ST-Full,
19.22391,1.15205,58,3.27369,3.10691,ST-Full,
19.81963,0.58876,59,3.22648,3.08782,ST-Full,
20.00761,0.18103,60,3.22784,3.08330,ST-Full-W5,
20.31572,0.30176,61,3.28941,3.13633,ST-Full,
21.17316,0.85072,62,3.08912,2.98176,ST-Full-W6,
23.26971,2.08989,63,3.12883,2.99180,ST-Full-W7,
23.49077,0.21431,64,3.15663,2.98445,ST-Full-W7,
23.67117,0.17371,65,3.13753,3.00743,ST-Full-W8,
24.21466,0.53635,66,3.10350,2.95107,ST-Full-W8,
24.38835,0.16788,67,3.04989,3.00888,ST-Full,
24.54939,0.15456,68,3.14854,3.02233,ST-Full,
24.79723,0.18106,69,3.23255,2.96987,ST-Full-W1-W12,
25.15866,0.35574,70,3.12359,2.78825,ST-Full-W10,
25.44017,0.27483,71,3.04231,2.67088,ST-Full-W1-W10,
25.90155,0.45541,72,2.93231,2.70246,ST-Full-W1-W11,
26.06293,0.15405,73,3.01604,2.69239,ST-Full-W1,
27.22873,1.15910,74,3.22121,2.84510,ST-Full-W12,
27.85139,0.61624,75,3.17079,2.80925,ST-Full-W12,
28.05850,0.20039,76,3.16866,2.76271,ST-Full-W12,
28.20668,0.14079,77,3.12420,2.83788,ST-Full-W1,
28.48773,0.27435,78,3.90595,2.86562,ST-Full-W2,
28.73560,0.24170,79,3.94020,2.75817,ST-Full-W2-W14,
29.86763,1.12558,80,4.08210,2.81832,ST-Full-W2-W14,
30.15599,0.26132,81,3.88572,2.76990,ST-Full-W3-W4,
30.25580,0.09341,82,4.08920,2.83577,ST-Full-W4,
30.45705,0.19461,83,3.91168,4.03854,ST-Full-W2,
30.55084,0.08765,84,3.01228,2.78308,ST-Full-W14,
31.04652,0.48897,85,3.00965,2.74361,ST-Full-W2,
31.41493,0.36230,86,4.04050,2.82454,ST-Full-W2-W14,
32.21875,0.79712,87,3.99467,2.82780,ST-Full-W2,
32.39290,0.16747,88,4.12641,4.06408,ST-Full-W2,
32.53357,0.13397,89,3.77802,4.10753,ST-Full-W14,
32.82829,0.28799,90,3.99697,3.78396,ST-Full-W14,
32.96233,0.12735,91,4.05847,2.87558,ST-Full-W14,
33.14937,0.18040,92,4.07663,2.87780,ST-Full-W14,
33.47763,0.32169,93,3.98365,2.99147,ST-Full-W3,
34.52968,1.04489,94,4.10474,2.85186,ST-Full-W4,
34.98477,0.44897,95,3.91132,2.81775,ST-Full-W3-W4,
35.20593,0.21431,96,3.82392,2.66055,ST-Full-W3,
35.64793,0.31438,97,4.17854,2.94499,ST-Full-W4,
35.84189,0.18732,98,4.06550,2.88023,ST-Full-W5,
36.37843,0.52963,99,4.12569,2.96310,ST-Full-W3,
36.66672,0.28159,100,4.01997,2.88549,ST-Full-W3,
37.23560,0.56235,101,4.19749,2.95887,ST-Full-W3-W4,
37.53058,0.28802,102,3.90973,2.92225,ST-Full-W4,
38.44847,0.91196,103,3.90505,2.83550,ST-Full-W4-W5,
38.88367,0.38814,104,3.16290,2.79916,ST-Full-W1,
39.01057,0.12025,105,3.88852,2.84738,ST-Full,
39.25824,0.22110,106,3.91226,2.76043,ST-Full-W4,
39.74049,0.47548,107,4.00550,2.79094,ST-Full-W4,
40.35056,0.60281,108,3.94540,2.91525,ST-Full-W4,
40.96681,0.61008,109,3.94553,2.82188,ST-Full-W4-W5,
41.35478,0.38162,110,3.91891,2.85736,ST-Full-W4,
41.60953,0.24771,111,3.92089,2.89497,ST-Full-W5-W16,
42.16566,0.54919,112,3.90015,2.83992,ST-Full-W5-W16,
42.34644,0.17392,113,3.17555,2.96690,ST-Full-W5,
42.82243,0.42886,114,3.23607,2.83846,ST-Full,
44.03467,1.20581,115,3.23539,2.93304,ST-Full,
44.89201,0.85065,116,3.21809,2.79722,ST-Full-W1,
45.01189,0.11313,117,3.20902,2.81364,ST-Full,
45.74919,0.73039,118,3.17010,2.80818,ST-Full,
45.99060,0.23489,119,3.15197,2.81480,ST-Full,
46.12447,0.12741,120,3.15528,2.74297,ST-Full,
46.47287,0.34161,121,3.13123,2.76724,ST-Full,
46.64005,0.16020,122,3.13260,2.76833,ST-Full,
46.83459,0.18755,123,3.13403,2.80306,ST-Full-W1,
47.09543,0.25412,124,3.12120,2.81572,ST-Full,
47.24989,0.14780,125,3.10291,2.77053,ST-Full,
47.34366,0.08707,126,3.87763,2.83857,ST-Full-W2,
47.52452,0.15407,127,3.07930,2.83563,ST-Full,
47.71182,0.16086,128,3.64863,2.91984,TT-Full,
47.91972,0.16129,129,3.14511,2.82298,ST-Full-W14,
48.15416,0.20810,130,3.18590,2.82693,ST-Full,
48.32832,0.16740,131,3.20867,2.86203,ST-Full,
48.92448,0.58932,132,3.21513,2.88757,ST-Full,
49.14551,0.21484,133,3.19180,2.90695,ST-Full,
49.52029,0.36877,134,3.17106,2.85005,ST-Full,
49.90915,0.38194,135,3.22100,2.86013,ST-Full,
50.11011,0.19475,136,3.19486,2.89580,ST-Full,
50.41821,0.30112,137,3.11748,2.85818,ST-Full,
50.63260,0.20792,138,3.08604,2.87360,ST-Full-W2,
50.81293,0.17368,139,3.00279,2.84057,ST-Full,
51.01445,0.19478,140,3.15701,2.89901,ST-Full,
51.61703,0.59653,141,2.99957,2.85936,ST-Full,
51.93819,0.31425,142,3.12343,2.86530,ST-Full,
52.86981,0.92436,143,3.13150,2.94491,ST-Full,
53.33144,0.45493,144,3.12572,2.92711,ST-Full,
53.51286,0.17462,145,3.12937,2.89731,ST-Full,
54.19611,0.67625,146,4.12075,2.88924,ST-Full,
54.43671,0.23438,147,3.12696,2.93251,ST-Full,
54.73196,0.28796,148,3.14765,2.96777,ST-Full,
54.95302,0.21436,149,3.12072,2.93791,ST-Full,
55.43517,0.47543,150,3.14841,2.95802,ST-Full,
55.90349,0.46150,151,3.17804,2.92675,ST-Full,
57.09697,1.18608,152,4.39211,3.11606,ST-Full,
57.29024,0.18764,153,3.29493,3.04997,ST-Full,
57.84692,0.54918,154,3.16753,3.03499,ST-Full,
58.02115,0.16743,155,3.17403,2.97146,ST-Full-W5,
58.36247,0.33485,156,3.14325,2.96706,ST-Full,
58.49622,0.12701,157,3.09420,2.94878,ST-Full-W5,
58.61671,0.11404,158,3.11876,2.94560,,
58.86485,0.24164,159,3.04837,2.90969,ST-Full,
59.15230,0.28172,160,3.11404,2.93526,ST-Full,
59.74243,0.58339,161,3.01294,2.85736,ST-Full,
59.86989,0.12134,162,3.03253,2.78408,ST-Full,
60.00360,0.12724,163,2.98763,2.77463,ST-Full,
60.33118,0.32091,164,3.09221,2.89494,ST-Full,
60.53946,0.20094,165,3.08249,2.86951,ST-Full,
60.70009,0.15393,166,3.09134,2.83875,ST-Full-W6,
60.82748,0.12091,167,3.11447,2.80201,ST-Full,
60.93466,0.10100,168,2.98617,2.86588,ST-Full,
61.22939,0.26794,169,3.06886,2.88565,ST-Full-W7,
61.45042,0.21432,170,3.13476,2.85233,ST-Full-W6,
61.68466,0.20802,171,3.02009,2.78677,ST-Full,
62.05328,0.36215,172,2.98012,2.81095,ST-Full,
62.15994,0.09981,173,2.97664,2.77806,ST-Full,
62.26076,0.09383,174,3.05276,2.83232,ST-Full-W5,
62.43491,0.16769,175,2.94434,2.84399,ST-Full,
63.33913,0.89711,176,2.98571,2.91048,ST-Full-W7,
63.47287,0.12727,177,2.93630,2.92248,ST-Full-W7,
63.86882,0.38925,178,3.00343,2.82984,ST-Full-W7,
64.14326,0.26802,179,2.99852,2.89634,ST-Full-W7-W8,
64.46416,0.31425,180,2.99391,2.84058,ST-Full-W8,
64.59857,0.12718,181,2.98414,2.93173,ST-Full-W8,
64.77954,0.17418,182,2.98741,2.91441,ST-Full-W9,
65.04745,0.18112,183,3.09549,2.82166,ST-Full-W1-W12,
65.26180,0.20760,184,3.13204,2.77325,ST-Full-W1,
65.61012,0.34163,185,3.01745,2.69947,ST-Full-W1-W10,
66.23976,0.62296,186,3.14275,2.75447,ST-Full-W11-W12,
66.66103,0.41455,187,4.10332,4.22295,ST-Full-W1-W12,
66.78256,0.11404,188,3.90139,3.79527,ST-Full-W12,
67.07675,0.28772,189,3.93655,2.84914,ST-Full-W12-W13,
67.30441,0.22115,190,3.96044,2.84377,ST-Full-W2,
67.63972,0.32823,191,3.94549,3.82955,ST-Full-W2,
67.82755,0.18106,192,4.01449,2.74351,ST-Full-W2-W14,
68.06793,0.23438,193,3.85187,2.75122,ST-Full-W2,
