TIME(2023/11/07 11:33:07.000),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.12726,0.12726,1,4.12813,4.13288,,
0.33537,0.20071,2,3.93114,4.19019,,
0.96597,0.60379,3,3.82181,3.82793,,
1.09879,0.10687,4,3.39759,3.37234,,
1.49429,0.36848,5,4.10385,3.47898,,
1.68152,0.16098,6,3.44223,3.73912,,
1.79571,0.10725,7,3.68215,3.66440,,
2.17756,0.37556,8,3.58582,3.74791,,
2.42538,0.24172,9,3.66040,3.64382,,
2.82029,0.38832,10,3.81775,3.90729,,
3.03458,0.20747,11,3.75394,3.57554,,
3.26884,0.20742,12,2.79235,2.64632,,
3.44317,0.14723,13,3.73393,2.54523,,
3.63083,0.18063,14,3.82729,3.77292,,
3.78503,0.14729,15,3.86571,3.77685,,
3.91882,0.12698,16,3.91629,3.69318,,
4.22053,0.29462,17,3.81239,3.92332,,
4.30752,0.08037,18,3.22667,3.00774,,
4.53612,0.20211,19,3.36628,3.19026,ST-Full-W1-W11,
4.69561,0.15379,20,3.38649,3.17879,ST-Full-W1,
4.95727,0.25488,21,3.36953,3.16829,ST-Full-W1,
5.17173,0.20769,22,3.98248,4.00700,ST-Full-W1,
5.44584,0.24757,23,4.18675,4.19275,ST-Full-W3,
5.75438,0.20095,24,3.38674,3.30802,,
6.18309,0.28179,25,3.50110,3.66922,ST-Full,
6.41061,0.22078,26,3.45448,3.47424,TT-Full,
7.08716,0.64981,27,3.15934,3.48780,TT-Full,
7.22131,0.12711,28,3.48160,3.57350,TT-Full,
7.49604,0.14590,29,3.14809,4.03230,ST-Full-W2,
7.83701,0.25391,30,3.97512,3.61709,,
8.21917,0.19225,31,4.07011,3.93467,ST-Full-W14,
8.52736,0.28113,32,3.15104,2.94266,ST-Full-W1,
8.89600,0.36181,33,3.29237,4.09620,ST-Full-W1,
9.02296,0.12061,34,3.32650,3.14409,ST-Full-W11-W12,
9.17061,0.14118,35,3.33709,3.12565,ST-Full-W1-W11,
9.34425,0.16705,36,3.32097,3.13896,ST-Full-W1,
9.62579,0.27435,37,4.16048,4.10537,ST-Full-W1,
9.91412,0.28134,38,4.25856,4.15333,ST-Full-W1,
10.04134,0.12062,39,4.27592,4.19060,ST-Full-W1,
10.57718,0.52917,40,4.02718,4.13861,ST-Full-W2,
10.79158,0.20766,41,3.94940,4.09401,ST-Full-W2,
11.42795,0.62968,42,4.17153,4.06852,ST-Full,
11.67579,0.24165,43,4.14017,4.15363,ST-Full,
11.91013,0.22793,44,3.96037,4.06926,ST-Full-W4,
12.22496,0.30804,45,4.09747,4.28329,ST-Full-W5,
12.54616,0.31436,46,4.18220,3.41796,ST-Full-W5,
12.86810,0.31513,47,4.01041,3.42306,ST-Full-W6,
13.04819,0.17371,48,3.31930,3.45536,ST-Full-W6,
13.59145,0.51573,49,3.27426,3.31773,ST-Full-W7,
14.01323,0.41553,50,3.30142,3.50033,ST-Full-W8,
14.47525,0.45511,51,3.40992,3.43432,ST-Full-W9,
14.70970,0.16675,52,4.29276,3.97424,ST-Full-W12,
15.31293,0.59662,53,4.03402,3.84462,ST-Full-W10,
15.45363,0.13400,54,3.74503,3.85544,ST-Full-W10,
15.83548,0.37520,55,3.82018,3.85612,ST-Full-W12,
16.09671,0.25456,56,4.05506,3.99979,ST-Full-W2-W13,
16.55884,0.45551,57,3.69694,3.93610,ST-Full-W2,
16.80629,0.24098,58,3.66205,3.77286,ST-Full-W3-W15,
17.11487,0.30240,59,3.78787,3.81946,ST-Full-W15-W16,
17.43591,0.31477,60,3.84921,3.79706,ST-Full-W16,
17.60307,0.16022,61,3.94060,3.88627,ST-Full-W16,
17.82443,0.19383,62,3.93260,3.65815,ST-Full-W3,
18.07942,0.22783,63,3.23353,3.14699,ST-Full-W1,
18.58150,0.49567,64,3.25345,3.02390,ST-Full-W1,
19.14445,0.55597,65,3.24004,3.03989,ST-Full-W1,
