TIME(2023/11/07 10:29:28.316),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.36781,0.36781,1,3.92470,3.85598,,
0.58905,0.21431,2,2.87255,4.38932,,
0.90432,0.28834,3,4.19535,4.20492,,
1.02143,0.09039,4,3.12662,3.27473,,
1.24569,0.21822,5,3.13648,3.33291,,
1.33936,0.08681,6,4.10907,3.75533,,
1.65414,0.30834,7,3.86622,3.67555,,
1.87523,0.19442,8,3.61229,3.61924,,
2.32421,0.42229,9,3.90360,4.02788,,
2.75377,0.42278,10,4.08664,4.09425,,
3.34913,0.58992,11,4.20427,4.12107,,
3.63708,0.28131,12,4.13937,3.12763,,
3.85783,0.19390,13,3.40009,3.41290,,
4.12598,0.26154,14,3.82417,3.61758,,
4.37387,0.24100,15,4.45420,4.44221,ST-Full-W1,
4.62164,0.14060,16,3.76156,3.77988,,
4.92310,0.21486,17,4.79203,4.78701,ST-Full,
6.06865,1.11890,18,4.71081,4.62804,ST-Full-W1,
6.53756,0.46264,19,4.76579,4.64126,ST-Full-W1,
6.73810,0.19414,20,4.87980,4.60032,ST-Full-W1,
6.88586,0.14105,21,4.70201,4.51624,ST-Full-W1,
7.14675,0.25417,22,4.75732,4.55117,ST-Full-W2,
7.52893,0.37527,23,4.89774,4.63825,ST-Full-W2,
7.79683,0.26152,24,4.73078,4.55237,ST-Full-W2,
9.86665,2.06346,25,4.71339,4.59139,ST-Full-W1,
10.26855,0.39542,26,4.57550,4.35572,ST-Full-W2,
10.46284,0.18753,27,4.68087,4.60685,ST-Full-W3,
10.69043,0.22073,28,4.55944,4.39177,ST-Full-W3,
11.25992,0.56294,29,4.36167,4.33110,ST-Full-W3-W4,
11.49441,0.22780,30,4.20996,3.68829,ST-Full-W3,
11.82927,0.18793,31,4.34589,4.43794,ST-Full-W4,
12.13019,0.29427,32,4.24205,4.43167,ST-Full-W4,
12.39194,0.25470,33,4.34084,4.46276,ST-Full-W3,
12.50574,0.10703,34,4.29873,4.45170,ST-Full-W15 ,
12.70006,0.18755,35,4.62987,4.56774,ST-Full-W5,
13.20203,0.49528,36,4.57469,4.70537,ST-Full-W5,
13.42311,0.21442,37,4.65429,4.60880,ST-Full-W6,
13.63736,0.20722,38,4.34762,4.43987,ST-Full-W6,
13.83201,0.18757,39,4.52101,4.58143,ST-Full-W6,
14.02632,0.18777,40,4.69109,4.65302,ST-Full-W6,
14.44174,0.40868,41,4.59891,4.36368,ST-Full-W6,
14.72275,0.27448,42,4.54774,4.55693,ST-Full-W5,
14.97082,0.24129,43,4.93973,4.48647,ST-Full-W6,
15.21845,0.24094,44,4.65035,4.71447,ST-Full-W6,
15.45311,0.22775,45,3.80093,4.61421,ST-Full-W6-W7,
15.66745,0.20769,46,4.58976,4.57204,ST-Full-W7,
15.79478,0.12061,47,3.80610,3.89846,ST-Full-W6,
16.17607,0.37465,48,3.92353,3.95620,ST-Full-W7-W8,
16.36364,0.18063,49,3.79322,4.07227,ST-Full-W8,
16.61146,0.24059,50,3.62213,3.99804,ST-Full-W9,
16.77937,0.16072,51,3.86451,3.88797,ST-Full-W9,
17.08081,0.29501,52,3.86046,3.91071,ST-Full,
17.16783,0.08035,53,4.30198,4.21707,ST-Full,
17.34184,0.14707,54,4.53073,4.30251,ST-Full-W12,
17.77708,0.42839,55,4.50405,4.37663,ST-Full-W11,
18.09887,0.31474,56,4.32257,4.37216,ST-Full-W12,
18.35973,0.25448,57,4.35682,4.48215,ST-Full-W12-W13,
18.56107,0.19408,58,4.47949,4.49259,ST-Full-W12,
18.76211,0.19448,59,4.56014,4.42857,ST-Full-W12-W13,
18.99655,0.22766,60,4.41392,4.48638,ST-Full-W12,
19.21090,0.20801,61,4.27484,4.14340,ST-Full-W14,
19.40514,0.12719,62,3.85151,3.74095,ST-Full-W9,
19.51880,0.08678,63,3.71351,3.72736,,
19.72667,0.20095,64,3.57436,3.89158,ST-Full,
19.97420,0.24093,65,3.73570,3.90756,ST-Full,
20.17547,0.19450,66,3.63676,3.82447,ST-Full-W8,
