TIME(2023/11/07 10:29:28.316),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,3.97419,3.90030,,
0.00635,0.00634,1,4.00814,4.13659,,
0.01323,0.01323,1,4.02216,4.09104,,
0.01964,0.01964,1,3.90871,4.07606,,
0.02711,0.02711,1,3.95438,3.99324,,
0.03308,0.03308,1,3.85994,3.99561,,
0.04015,0.04015,1,4.11805,4.08605,,
0.04678,0.04678,1,3.91874,4.01932,,
0.05354,0.05354,1,4.05553,4.06846,,
0.06032,0.06031,1,4.02254,4.01139,,
0.06670,0.06670,1,3.95644,3.96227,,
0.07372,0.07372,1,4.03702,3.98787,,
0.08034,0.08033,1,3.96610,3.83691,,
0.08703,0.08702,1,4.19517,3.86859,,
0.09369,0.09369,1,4.27572,3.86727,,
0.09994,0.09993,1,4.06398,3.92980,,
0.10676,0.10676,1,3.99898,3.95332,,
0.11337,0.11337,1,4.05221,3.92569,,
0.12053,0.12053,1,3.99028,4.01304,,
0.12769,0.12768,1,4.03133,4.03668,,
0.13349,0.13348,1,3.99600,4.00707,,
0.14051,0.14050,1,3.98077,3.93583,,
0.14706,0.14706,1,3.91078,3.94424,,
0.15333,0.15333,1,3.97558,3.92023,,
0.16054,0.16054,1,4.04058,3.90279,,
0.16744,0.16743,1,3.90246,3.89075,,
0.17414,0.17414,1,3.92433,3.82704,,
0.18080,0.18080,1,3.95858,3.82387,,
0.18766,0.18765,1,3.90283,3.82781,,
0.19429,0.19428,1,3.92877,3.89105,,
0.20090,0.20090,1,3.92778,3.83921,,
0.20765,0.20764,1,3.97754,3.81941,,
0.21390,0.21390,1,3.98493,3.84275,,
0.22067,0.22067,1,4.01114,3.81345,,
0.22728,0.22728,1,4.00903,3.79865,,
0.23424,0.23424,1,3.96297,4.08367,,
0.24147,0.24146,1,3.89834,4.05576,,
0.24778,0.24778,1,3.95136,4.07046,,
0.25414,0.25414,1,3.95629,4.07188,,
0.26079,0.26078,1,4.11953,3.99632,,
