TIME(2023/11/07 14:32:11.913),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.08038,0.08039,1,5.45517,5.48301,,
0.36163,0.27490,2,5.57148,5.59570,,
0.56213,0.19391,3,5.67016,5.67655,,
0.79016,0.20093,4,5.44539,5.75972,,
0.95715,0.14014,5,5.77061,6.59531,,
1.23260,0.22791,6,5.42854,5.81597,,
1.42651,0.18732,7,5.64859,5.80119,,
1.67444,0.18134,8,5.62807,5.64047,,
1.86896,0.16809,9,5.44868,5.66194,,
2.10986,0.23474,10,5.18344,5.53440,,
2.46454,0.34790,11,5.03142,5.31290,,
3.79730,1.32617,12,4.79244,5.15300,,
3.97150,0.14673,13,3.66594,4.65183,,
4.38739,0.30707,14,4.49684,4.49562,,
4.68219,0.28864,15,4.54402,4.63773,,
4.88934,0.20087,16,4.66467,4.76415,ST-Full-W12,
5.07727,0.18079,17,4.89593,4.95262,ST-Full-W1,
5.25073,0.16718,18,5.15783,5.01719,ST-Full-W2-W12,
6.06854,0.67065,19,5.23642,5.39984,ST-Full-W2-W3,
6.61090,0.33484,20,5.48776,5.66828,ST-Full-W12,
6.98633,0.36859,21,5.16900,5.25528,ST-Full-W3-W12,
7.27411,0.12054,22,4.98401,5.18918,ST-Full-W12,
7.43512,0.15430,23,5.24271,5.34118,ST-Full-W2-W12,
7.69562,0.23376,24,5.08093,4.69831,ST-Full-W6,
8.01764,0.17450,25,5.18961,5.51230,ST-Full-W12,
8.27246,0.22778,26,5.33251,5.61152,ST-Full-W1,
8.47314,0.19446,27,5.24634,5.43513,ST-Full-W12,
8.64764,0.16754,28,5.20508,5.38003,ST-Full-W1,
8.94220,0.28815,29,5.23467,5.40280,ST-Full-W1,
9.19623,0.24799,30,5.00397,5.29146,ST-Full-W1,
9.44434,0.24091,31,4.67625,4.80215,ST-Full-W2,
9.71210,0.12012,32,5.01843,5.14498,ST-Full-W12,
10.00732,0.28851,33,5.11557,5.31185,ST-Full-W2-W3,
10.31537,0.30145,34,4.76573,5.01311,ST-Full-W1-W2,
