TIME(2023/11/07 14:26:08.627),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,5.48171,5.53829,,
0.00571,0.00000,1,5.38281,5.54591,,
0.01251,0.01251,2,5.38982,5.52353,,
0.01956,0.01956,2,5.37374,5.51504,,
0.02563,0.02563,2,5.40124,5.49105,,
0.03235,0.03234,2,5.40061,5.53419,,
0.03943,0.03942,2,5.39165,5.52135,,
0.04630,0.04629,2,5.37871,5.50570,,
0.05295,0.05294,2,5.36581,5.49726,,
0.05948,0.05947,2,5.38670,5.47987,,
0.06680,0.06680,2,5.35957,5.52675,,
0.07281,0.07281,2,5.36706,5.53236,,
0.07971,0.07971,2,5.37638,5.50005,,
0.08588,0.08587,2,5.37906,5.50938,,
0.09241,0.09240,2,5.39000,5.51012,,
0.09927,0.09927,2,5.43843,5.51599,,
0.10672,0.10672,2,5.35095,5.53583,,
0.11270,0.11270,2,5.36697,5.54440,,
0.11993,0.11993,2,5.41833,5.53172,,
0.12628,0.12628,2,5.39895,5.49933,,
0.13336,0.13336,2,5.36774,5.51494,,
0.13956,0.13955,2,5.39054,5.53624,,
0.14627,0.14627,2,5.39466,5.54680,,
0.15298,0.15298,2,5.36118,5.53656,,
0.16043,0.16043,2,5.38128,5.53295,,
0.16711,0.16711,2,5.53161,5.62994,,
0.17325,0.17324,2,5.80644,5.74347,,
0.18076,0.18075,2,5.64306,5.80830,,
0.18637,0.18075,2,5.65416,5.54564,,
0.19312,0.18075,2,5.66861,5.52336,,
0.20078,0.18075,2,5.57904,5.45850,,
0.20721,0.18075,2,5.60625,5.54598,,
0.21298,0.18075,2,5.60747,5.55658,,
0.22107,0.18075,2,5.62481,5.55170,,
0.22665,0.01944,3,5.62244,5.48863,,
0.23346,0.02625,3,5.63386,5.46793,,
0.24005,0.03284,3,5.61862,5.45619,,
0.24725,0.04004,3,5.64219,5.45684,,
0.25348,0.04626,3,5.62830,5.46044,,
0.26016,0.05295,3,5.62321,5.45993,,
0.26669,0.05948,3,5.65827,5.46852,,
0.27371,0.06650,3,5.65924,5.45527,,
0.28094,0.07373,3,5.66664,5.47544,,
0.28754,0.08032,3,5.66945,5.48681,,
0.29358,0.08636,3,5.69996,5.51153,,
0.30029,0.09308,3,5.72308,5.53251,,
0.30701,0.09979,3,5.71565,5.53973,,
0.31366,0.10645,3,5.72166,5.51667,,
0.32092,0.11371,3,5.71802,5.50352,,
0.32733,0.12012,3,5.73058,5.52220,,
0.33429,0.12708,3,5.74608,5.53342,,
0.34079,0.13358,3,5.73861,5.52971,,
0.34775,0.14053,3,5.71008,5.54779,,
0.35437,0.14716,3,5.81499,5.55084,,
0.36053,0.15332,3,5.78152,5.55073,,
0.36725,0.16003,3,5.77511,5.55839,,
0.37424,0.16702,3,5.79079,5.55114,,
0.38116,0.17395,3,5.78594,5.56169,,
0.38794,0.18073,3,5.79252,5.58903,,
0.39459,0.18738,3,5.85059,5.57290,,
0.40128,0.19406,3,5.85969,5.56995,,
0.40768,0.20047,3,5.85922,5.58694,,
0.41446,0.20724,3,5.83379,5.62334,,
0.42078,0.21356,3,5.85520,5.61622,,
0.42761,0.22040,3,5.83343,5.62017,,
0.43466,0.22745,3,5.85830,5.61760,,
0.44101,0.23380,3,5.89544,5.63363,,
0.44775,0.24054,3,5.91444,5.61383,,
0.45499,0.24777,3,5.86595,5.64582,,
0.46155,0.25433,3,5.86851,5.63075,,
0.46875,0.26154,3,5.88135,5.62429,,
0.47467,0.26746,3,5.88521,5.64097,,
0.48166,0.27444,3,5.92033,5.63608,,
0.48840,0.28119,3,5.91423,5.64162,,
0.49503,0.28781,3,5.84069,5.65069,,
0.50177,0.29456,3,5.92724,5.63190,,
0.50809,0.29456,3,5.70154,5.24534,,
0.51468,0.29456,3,5.31573,5.24534,,
0.52136,0.29456,3,5.52777,5.24534,,
0.52808,0.29456,3,5.25925,5.24534,,
0.53552,0.29456,3,5.25925,5.24534,,
0.54208,0.29456,3,5.25925,5.24534,,
0.54926,0.29456,3,5.25925,5.24534,,
0.55679,0.29456,3,5.25925,5.24534,,
0.56183,0.29456,3,5.25925,5.24534,,
0.56903,0.29456,3,5.25925,5.24534,,
0.57510,0.29456,3,5.25925,5.24534,,
0.58151,0.29456,3,5.25925,5.24534,,
0.58813,0.29456,3,5.25925,5.24534,,
0.59512,0.29456,3,5.25925,5.24534,,
0.60199,0.29456,3,5.94313,5.24534,,
0.60849,0.29456,3,5.88624,5.78960,,
0.61548,0.29456,3,5.90420,5.73682,,
0.62222,0.29456,3,5.87986,5.72562,,
0.62845,0.29456,3,5.87824,5.75512,,
0.63516,0.29456,3,5.88462,5.73366,,
0.64169,0.29456,3,5.93075,5.74400,,
0.64896,0.02051,4,5.89410,5.77732,,
0.65576,0.02731,4,5.86896,5.75361,,
0.66202,0.03357,4,5.87822,5.74339,,
0.66910,0.04065,4,5.89660,5.75841,,
0.67554,0.04709,4,5.89064,5.90529,,
0.68246,0.05402,4,5.90643,5.74540,,
0.68860,0.06015,4,5.90109,5.74322,,
0.69547,0.06702,4,5.90087,5.74127,,
0.70276,0.07431,4,5.88393,5.74389,,
0.70972,0.08127,4,5.91083,5.76131,,
0.71609,0.08765,4,5.92664,5.73444,,
0.72256,0.09412,4,5.90328,5.74144,,
0.72903,0.10059,4,5.86477,5.75095,,
0.73550,0.10706,4,5.87721,5.75936,,
0.74231,0.11386,4,5.87343,5.75255,,
0.74890,0.12045,4,5.88662,5.74907,,
0.75668,0.12823,4,5.86793,5.74863,,
0.76300,0.13455,4,5.86502,5.73844,,
0.76923,0.14078,4,5.87335,5.74765,,
0.77597,0.14752,4,5.94875,5.77047,,
0.78259,0.15414,4,5.95878,5.78316,,
0.78958,0.16113,4,5.98779,5.76634,,
0.79657,0.16812,4,5.99084,5.73026,,
0.80249,0.17404,4,5.95782,5.67664,,
0.80994,0.18149,4,5.99017,5.73826,,
0.81656,0.18811,4,5.95326,5.70449,,
0.82339,0.18811,4,5.94252,5.71177,,
0.82944,0.18811,4,5.97383,5.69424,,
0.83667,0.18811,4,5.98179,5.71459,,
0.84277,0.01938,5,5.99437,5.68789,,
0.84964,0.02625,5,5.94561,5.72152,,
0.85651,0.03311,5,5.95078,5.72691,,
0.86282,0.03943,5,5.93397,5.72760,,
0.87018,0.04678,5,5.96174,5.69601,,
0.87662,0.05322,5,5.96497,5.70031,,
0.88354,0.06015,5,5.96742,5.70763,,
0.89005,0.06665,5,5.99337,5.76331,,
0.89694,0.07355,5,6.05247,5.85841,,
0.90451,0.08112,5,6.08427,5.89610,,
0.91104,0.08765,5,6.05145,5.90318,,
0.91644,0.09305,5,6.03369,5.88559,,
0.92316,0.09976,5,5.97288,5.78529,,
0.93057,0.09976,5,5.94831,5.78462,,
0.93777,0.09976,5,5.98421,5.79244,,
0.94363,0.09976,5,5.94961,5.76737,,
0.95007,0.09976,5,5.93891,5.80105,,
0.95670,0.09976,5,5.98162,5.79706,,
0.96368,0.09976,5,5.95905,5.79156,,
0.97018,0.02011,6,5.93593,5.77824,,
0.97665,0.02658,6,5.97513,5.72679,,
0.98404,0.03397,6,5.97046,5.72999,,
0.99057,0.04050,6,5.95330,5.77652,,
0.99744,0.04736,6,5.94827,5.74935,,
1.00336,0.05328,6,5.90687,5.75102,,
1.01035,0.06027,6,5.95841,5.74868,,
1.01724,0.06717,6,5.94072,5.74929,,
1.02374,0.07367,6,5.93780,5.74317,,
1.03098,0.08090,6,5.96470,5.73127,,
1.03705,0.08698,6,5.95012,5.73448,,
1.04459,0.09451,6,5.95188,5.73781,,
1.05106,0.10098,6,5.95661,5.71780,,
1.05734,0.10727,6,5.99354,5.73844,,
1.06491,0.11484,6,5.97581,5.74212,,
1.07043,0.12036,6,5.95830,5.69908,,
1.07724,0.12717,6,5.95297,5.71623,,
1.08401,0.13394,6,5.94548,5.73187,,
1.09076,0.14069,6,5.92437,5.70318,,
1.09787,0.14780,6,5.92633,5.69758,,
1.10464,0.15457,6,5.92280,5.71273,,
1.11115,0.16107,6,5.96037,5.70697,,
1.11823,0.16815,6,5.95376,5.69241,,
1.12454,0.17447,6,5.95835,5.69778,,
1.13071,0.18063,6,5.91149,5.67731,,
1.13821,0.18814,6,5.93844,5.71146,,
1.14511,0.19504,6,5.91925,5.71018,,
1.15149,0.20142,6,5.87265,5.66657,,
1.15778,0.20770,6,5.88335,5.67418,,
1.16519,0.21512,6,5.89953,5.68342,,
1.17157,0.22150,6,5.88263,5.66512,,
1.17780,0.22772,6,5.83976,5.63828,,
1.18451,0.23444,6,5.84373,5.65017,,
1.19113,0.24106,6,5.83623,5.65065,,
1.19785,0.24777,6,5.80924,5.63227,,
1.20462,0.25455,6,5.81550,5.65365,,
1.21176,0.26169,6,5.82706,5.61134,,
1.21848,0.26840,6,5.86940,5.66908,,
1.22495,0.27487,6,5.84552,5.67620,,
1.23218,0.28210,6,5.84735,5.68498,,
1.23795,0.28787,6,5.79503,5.63042,,
1.24451,0.29443,6,5.80784,5.63910,,
1.25195,0.30188,6,5.80254,5.62944,,
1.25876,0.30869,6,5.83080,5.66833,,
1.26541,0.31534,6,5.82483,5.65892,,
1.27206,0.32199,6,5.84921,5.63174,,
1.27817,0.32809,6,5.80602,5.66889,,
1.28577,0.33569,6,5.79477,5.65168,,
1.29169,0.34161,6,5.79921,5.64793,,
1.29916,0.34909,6,5.83472,5.65701,,
1.30496,0.35489,6,5.80842,5.65782,,
1.31226,0.36218,6,5.79587,5.65527,,
