TIME(2023/11/07 11:44:49.338),FPOGD,FPOGID,AOI,
26.61914,0.02008,128,,
26.69299,0.06714,129,,
26.93408,0.07404,130,,
27.06128,0.08032,131,,
27.41577,0.12677,132,,
27.54999,0.12677,133,,
27.66357,0.08649,134,,
27.77069,0.10046,135,,
28.55457,0.11395,136,,
28.81622,0.15405,137,,
28.94940,0.12640,138,,
29.11053,0.13403,139,,
29.28467,0.06653,140,,
30.04797,0.03284,141,,
31.33478,0.27509,142,,
31.39453,0.03204,143,,
31.44867,0.02673,144,,
31.57593,0.10071,145,,
31.72290,0.10040,146,,
31.80365,0.07391,147,,
31.85669,0.02625,148,,
31.97784,0.11383,149,,
32.13800,0.15350,150,,
32.34625,0.18109,151,,
32.43329,0.08038,152,,
32.86200,0.36200,153,,
32.98254,0.11359,154,,
33.09015,0.08081,155,,
33.23639,0.10034,156,,
33.35052,0.08691,157,,
33.44476,0.08710,158,,
33.69928,0.20819,159,,
34.06097,0.35498,160,,
34.18176,0.11414,161,,
34.45581,0.14673,162,,
34.60284,0.12024,163,,
34.78442,0.17389,164,,
34.89856,0.10718,165,,
35.01886,0.09436,166,,
35.42108,0.21442,167,,
35.60120,0.14697,168,,
35.73566,0.10693,169,,
35.90283,0.14044,170,,
36.04370,0.13446,171,,
36.18439,0.13397,172,,
36.35162,0.12085,173,,
36.49249,0.13434,174,,
36.72723,0.08740,175,,
36.85419,0.12054,176,,
36.98767,0.08679,177,,
37.09534,0.10077,178,,
37.22217,0.07990,179,,
37.34961,0.07983,180,,
37.41022,0.03357,181,,
37.52307,0.06641,182,,
37.67169,0.10138,183,,
37.73169,0.03351,184,,
37.89886,0.08014,185,,
37.99884,0.09296,186,,
38.14697,0.08038,187,,
38.29388,0.08051,188,,
38.46185,0.08044,189,,
38.60236,0.09369,190,,
38.71637,0.08789,191,,
38.95081,0.18781,192,,
39.04456,0.08752,193,,
39.18524,0.09399,194,,
39.35938,0.10767,195,,
39.55310,0.12726,196,,
39.71436,0.09442,197,,
39.84845,0.10699,198,,
39.92206,0.02679,199,,
40.06964,0.10114,200,,
40.19623,0.12012,201,,
40.30328,0.10034,202,,
40.45789,0.08710,203,,
40.63849,0.13373,204,,
40.91339,0.24811,205,,
41.20099,0.01978,206,,
41.58972,0.08057,207,,
41.72388,0.10767,208,,
41.84418,0.11359,209,,
41.95117,0.06030,210,,
42.23969,0.08014,211,,
42.45374,0.08740,212,,
42.59436,0.11359,213,,
42.72150,0.10059,214,,
42.80902,0.08081,215,,
42.90930,0.09369,216,,
43.02277,0.08698,217,,
43.14392,0.11383,218,,
43.47217,0.10095,219,,
43.53906,0.04065,220,,
43.64630,0.08038,221,,
43.81390,0.08051,222,,
44.08173,0.18188,223,,
44.18170,0.09357,224,,
44.32288,0.11389,225,,
44.37622,0.04669,226,,
44.89886,0.03320,227,,
