TIME(2023/11/07 11:44:49.338),FPOGD,FPOGID,AOI,
0.54266,0.05432,7,,
0.54895,0.06061,7,,
0.55591,0.06061,7,,
0.56281,0.06061,7,,
0.56940,0.06061,7,,
0.57611,0.06061,7,,
0.58362,0.06061,7,,
0.59106,0.06061,7,,
0.59937,0.06061,7,,
0.60669,0.06061,7,,
0.61469,0.06061,7,,
0.62213,0.06061,7,,
0.62848,0.06061,7,,
0.63525,0.06061,7,,
0.64178,0.06061,7,,
0.64850,0.06061,7,,
0.65424,0.06061,7,,
0.66101,0.06061,7,,
0.66406,0.06061,7,,
0.67023,0.06061,7,,
0.67603,0.06061,7,,
0.68262,0.06061,7,,
0.68951,0.06061,7,,
0.69611,0.06061,7,,
0.70319,0.06061,7,,
0.71222,0.06061,7,,
0.71954,0.02344,8,,
0.72278,0.02667,8,,
0.72968,0.03357,8,,
0.73718,0.04108,8,,
0.74298,0.04688,8,,
0.74921,0.05310,8,,
0.75647,0.06036,8,,
0.76318,0.06708,8,,
0.77020,0.07410,8,,
0.77686,0.08075,8,,
0.78326,0.08716,8,,
0.79016,0.09406,8,,
0.79706,0.10095,8,,
0.80359,0.10748,8,,
0.81018,0.11407,8,,
0.81689,0.12079,8,,
0.82336,0.12079,8,,
0.83063,0.12079,8,,
0.83728,0.12079,8,,
0.84338,0.02002,9,,
0.85052,0.02716,9,,
0.85681,0.03345,9,,
0.86334,0.03998,9,,
0.87079,0.04742,9,,
0.87732,0.05396,9,,
0.88422,0.06085,9,,
0.89056,0.06720,9,,
0.89746,0.07410,9,,
0.90411,0.08075,9,,
0.91028,0.08691,9,,
0.91742,0.09406,9,,
0.92377,0.09406,9,,
0.93066,0.09406,9,,
0.93805,0.09406,9,,
0.94379,0.02002,10,,
0.95056,0.02679,10,,
0.95746,0.03369,10,,
0.96429,0.04053,10,,
0.97083,0.04706,10,,
0.97778,0.05402,10,,
0.98444,0.06067,10,,
0.99109,0.06732,10,,
0.99799,0.07422,10,,
1.00427,0.08051,10,,
1.01123,0.08746,10,,
1.01770,0.08746,10,,
1.02454,0.08746,10,,
1.03107,0.08746,10,,
1.03754,0.08746,10,,
1.04474,0.08746,10,,
1.05084,0.08746,10,,
1.05774,0.02020,11,,
1.06458,0.02704,11,,
1.07153,0.03400,11,,
1.07776,0.04022,11,,
1.08453,0.04700,11,,
1.09155,0.05402,11,,
1.09845,0.06091,11,,
1.10620,0.06866,11,,
1.11169,0.07416,11,,
1.11865,0.08112,11,,
1.12524,0.08771,11,,
1.13159,0.09406,11,,
1.13873,0.10120,11,,
1.14526,0.10773,11,,
1.15167,0.10773,11,,
1.15839,0.10773,11,,
1.16498,0.10773,11,,
1.17181,0.10773,11,,
1.17853,0.10773,11,,
1.18494,0.10773,11,,
1.19177,0.10773,11,,
1.19904,0.10773,11,,
1.20618,0.10773,11,,
1.21216,0.10773,11,,
1.21887,0.10773,11,,
1.22552,0.10773,11,,
1.23230,0.10773,11,,
1.23932,0.10773,11,,
1.24536,0.10773,11,,
1.25201,0.10773,11,,
1.25861,0.10773,11,,
1.26562,0.10773,11,,
1.27222,0.02020,12,,
1.27887,0.02686,12,,
1.28705,0.03503,12,,
1.29376,0.04175,12,,
1.29980,0.04779,12,,
1.30615,0.05414,12,,
1.31250,0.06049,12,,
1.31921,0.06720,12,,
1.32562,0.07361,12,,
1.33252,0.08051,12,,
1.33948,0.08746,12,,
1.34601,0.09399,12,,
1.35309,0.10107,12,,
1.35931,0.10730,12,,
1.36597,0.11395,12,,
1.37286,0.12085,12,,
1.37976,0.12775,12,,
1.38654,0.13452,12,,
1.39276,0.14075,12,,
1.40021,0.14819,12,,
1.40601,0.15399,12,,
1.41278,0.16077,12,,
1.41949,0.16748,12,,
1.42621,0.17419,12,,
1.43304,0.18103,12,,
1.43958,0.18756,12,,
1.44653,0.19452,12,,
1.45312,0.20111,12,,
1.45959,0.20758,12,,
1.46600,0.20758,12,,
1.47302,0.20758,12,,
1.47955,0.20758,12,,
1.48651,0.02051,13,,
1.49347,0.02747,13,,
1.50134,0.03534,13,,
1.50665,0.04065,13,,
1.51306,0.04706,13,,
1.52008,0.05408,13,,
1.52679,0.06079,13,,
1.53375,0.06775,13,,
1.54065,0.07465,13,,
1.54694,0.08093,13,,
1.55328,0.08728,13,,
1.56018,0.09418,13,,
1.56732,0.10132,13,,
1.57397,0.10797,13,,
1.58051,0.11450,13,,
1.58698,0.12097,13,,
1.59351,0.12750,13,,
1.60089,0.13489,13,,
1.60760,0.14160,13,,
1.61371,0.14771,13,,
1.62048,0.15448,13,,
1.62732,0.16132,13,,
1.63409,0.16809,13,,
1.64136,0.17535,13,,
1.64777,0.18176,13,,
1.65448,0.18848,13,,
1.66064,0.19464,13,,
1.66779,0.20178,13,,
1.67438,0.20837,13,,
1.68158,0.21558,13,,
1.68799,0.22198,13,,
1.69409,0.22809,13,,
1.70105,0.23505,13,,
1.70795,0.24194,13,,
1.71423,0.24194,13,,
1.72095,0.24194,13,,
1.72766,0.24194,13,,
1.73389,0.01965,14,,
1.74170,0.02747,14,,
1.74866,0.03442,14,,
1.75494,0.04071,14,,
1.76184,0.04761,14,,
1.76837,0.05414,14,,
1.77527,0.06104,14,,
1.78174,0.06750,14,,
1.78845,0.07422,14,,
1.79547,0.08124,14,,
1.80109,0.08685,14,,
1.80804,0.09381,14,,
1.81525,0.10101,14,,
1.82196,0.10773,14,,
1.82812,0.11389,14,,
1.83612,0.12189,14,,
1.84155,0.12732,14,,
1.84821,0.13397,14,,
1.85547,0.14124,14,,
1.86212,0.14789,14,,
1.86884,0.15460,14,,
1.87555,0.16132,14,,
1.88239,0.16815,14,,
1.88892,0.17468,14,,
1.89581,0.18158,14,,
1.90234,0.18811,14,,
1.90906,0.19482,14,,
1.91541,0.20117,14,,
1.92242,0.20819,14,,
1.92914,0.21490,14,,
1.93579,0.22156,14,,
1.94214,0.22791,14,,
1.94885,0.23462,14,,
1.95551,0.24127,14,,
1.96222,0.24799,14,,
1.96930,0.25507,14,,
1.97565,0.26141,14,,
1.98279,0.26855,14,,
1.98883,0.27460,14,,
1.99640,0.28217,14,,
2.00281,0.28857,14,,
2.00952,0.29529,14,,
2.01617,0.30194,14,,
2.02191,0.30768,14,,
2.02917,0.31494,14,,
2.03607,0.32184,14,,
2.04272,0.32849,14,,
2.04950,0.33527,14,,
2.05591,0.34167,14,,
2.06281,0.34857,14,,
2.06934,0.35510,14,,
2.07629,0.36206,14,,
2.08295,0.36871,14,,
2.08990,0.37567,14,,
2.09662,0.38239,14,,
2.10327,0.38904,14,,
2.10999,0.38904,14,,
2.11621,0.38904,14,,
2.12372,0.38904,14,,
2.13007,0.02008,15,,
2.13647,0.02649,15,,
2.14368,0.03369,15,,
2.14960,0.03961,15,,
2.15637,0.04639,15,,
2.16315,0.05316,15,,
2.16998,0.06000,15,,
2.17645,0.06647,15,,
2.18329,0.07330,15,,
2.19019,0.08020,15,,
2.19684,0.08685,15,,
2.20410,0.09412,15,,
2.20996,0.09998,15,,
2.21667,0.10669,15,,
2.22375,0.11377,15,,
2.23047,0.12048,15,,
2.23712,0.12714,15,,
2.24341,0.13342,15,,
2.25067,0.14069,15,,
2.25677,0.14679,15,,
2.26398,0.15399,15,,
2.27026,0.16028,15,,
2.27716,0.16718,15,,
2.28479,0.17480,15,,
2.29034,0.18036,15,,
2.29797,0.18799,15,,
2.30402,0.19403,15,,
2.31049,0.20050,15,,
2.31708,0.20709,15,,
2.32465,0.21466,15,,
2.33099,0.22101,15,,
2.33771,0.22772,15,,
2.34399,0.23401,15,,
2.35059,0.24060,15,,
2.35736,0.24738,15,,
2.36444,0.25446,15,,
2.37122,0.26123,15,,
2.37738,0.26740,15,,
2.38434,0.27435,15,,
2.39172,0.28174,15,,
2.39771,0.28772,15,,
2.40607,0.29608,15,,
2.41089,0.30090,15,,
2.41785,0.30786,15,,
2.42511,0.31512,15,,
2.43134,0.32135,15,,
2.43823,0.32825,15,,
2.44434,0.33435,15,,
2.45166,0.34167,15,,
2.45831,0.34833,15,,
2.46472,0.35474,15,,
2.47095,0.36096,15,,
2.47858,0.36859,15,,
2.48511,0.37512,15,,
2.49152,0.38153,15,,
2.49792,0.38153,15,,
2.50482,0.38153,15,,
2.51141,0.38153,15,,
2.51868,0.38153,15,,
2.52515,0.38153,15,,
2.53180,0.38153,15,,
2.53864,0.01996,16,,
2.54535,0.02667,16,,
2.55206,0.03339,16,,
2.55878,0.04010,16,,
2.56537,0.04669,16,,
2.57141,0.05273,16,,
2.57849,0.05981,16,,
2.58557,0.06689,16,,
2.59229,0.07361,16,,
2.59863,0.07996,16,,
2.60522,0.08655,16,,
2.61206,0.09338,16,,
2.61865,0.09998,16,,
2.62579,0.10712,16,,
2.63245,0.11377,16,,
2.63916,0.12048,16,,
2.64587,0.12720,16,,
2.65253,0.13385,16,,
2.65924,0.14056,16,,
2.66541,0.14056,16,,
2.67261,0.14056,16,,
2.67932,0.14056,16,,
2.68555,0.02014,17,,
2.69275,0.02734,17,,
2.69940,0.03400,17,,
2.70612,0.04071,17,,
2.71252,0.04712,17,,
2.71942,0.05402,17,,
2.72571,0.06030,17,,
2.73248,0.06708,17,,
2.73962,0.07422,17,,
2.74634,0.08093,17,,
2.75397,0.08856,17,,
2.76080,0.09540,17,,
2.76898,0.09540,17,,
2.77313,0.09540,17,,
2.77985,0.09540,17,,
2.78741,0.09540,17,,
2.79407,0.09540,17,,
2.79950,0.09540,17,,
2.80621,0.01880,18,,
2.81268,0.02527,18,,
2.81964,0.03223,18,,
2.82623,0.03882,18,,
2.83282,0.04541,18,,
2.83954,0.05212,18,,
2.84680,0.05939,18,,
2.85376,0.06635,18,,
2.86115,0.07373,18,,
2.86865,0.08124,18,,
2.87616,0.08875,18,,
2.88373,0.09631,18,,
2.89124,0.10382,18,,
2.89874,0.11133,18,,
2.90442,0.11700,18,,
2.91034,0.12292,18,,
2.91840,0.12292,18,,
2.92560,0.12292,18,,
2.93097,0.12292,18,,
2.93726,0.12292,18,,
2.94324,0.12292,18,,
2.94916,0.12292,18,,
2.95654,0.01929,19,,
2.96411,0.02686,19,,
2.97156,0.03430,19,,
2.97888,0.04163,19,,
2.98676,0.04950,19,,
2.99426,0.04950,19,,
3.00177,0.04950,19,,
3.00916,0.04950,19,,
3.01495,0.04950,19,,
3.02069,0.04950,19,,
3.02722,0.04950,19,,
3.03412,0.04950,19,,
3.04065,0.04950,19,,
3.04736,0.04950,19,,
3.05444,0.04950,19,,
3.06122,0.04950,19,,
3.06787,0.04950,19,,
3.07483,0.02039,20,,
3.08246,0.02802,20,,
3.08936,0.03491,20,,
3.09412,0.03967,20,,
3.10083,0.04639,20,,
3.10754,0.05310,20,,
3.11426,0.05981,20,,
3.12091,0.06647,20,,
3.12769,0.07324,20,,
3.13440,0.07996,20,,
3.14105,0.07996,20,,
3.14777,0.07996,20,,
3.15466,0.07996,20,,
3.16119,0.07996,20,,
3.16791,0.07996,20,,
3.17499,0.07996,20,,
3.18170,0.07996,20,,
3.18848,0.07996,20,,
3.19513,0.07996,20,,
3.20209,0.02039,21,,
3.20856,0.02686,21,,
3.21490,0.03320,21,,
3.22192,0.04022,21,,
3.22858,0.04688,21,,
3.23462,0.05292,21,,
3.24200,0.06030,21,,
3.24872,0.06702,21,,
3.25543,0.07373,21,,
3.26166,0.07996,21,,
3.26880,0.08710,21,,
3.27496,0.09326,21,,
3.28162,0.09991,21,,
3.28888,0.10718,21,,
3.29510,0.11340,21,,
3.30225,0.12054,21,,
3.30896,0.12726,21,,
3.31573,0.13403,21,,
3.32239,0.14069,21,,
3.32898,0.14728,21,,
3.33575,0.15405,21,,
3.34186,0.16016,21,,
3.34869,0.16699,21,,
3.35583,0.17413,21,,
3.36200,0.18030,21,,
3.36896,0.18030,21,,
3.37561,0.18030,21,,
3.38226,0.18030,21,,
3.38922,0.18030,21,,
3.39606,0.18030,21,,
3.40277,0.18030,21,,
3.40948,0.18030,21,,
3.41614,0.18030,21,,
3.42291,0.18030,21,,
3.42950,0.18030,21,,
3.43640,0.18030,21,,
3.44299,0.18030,21,,
3.44965,0.18030,21,,
3.45581,0.18030,21,,
3.46307,0.18030,21,,
3.46991,0.18030,21,,
3.47650,0.18030,21,,
3.48260,0.18030,21,,
3.48938,0.18030,21,,
3.49603,0.18030,21,,
3.50323,0.18030,21,,
3.50995,0.18030,21,,
3.51660,0.18030,21,,
3.52332,0.18030,21,,
3.53003,0.18030,21,,
3.53674,0.18030,21,,
3.54340,0.18030,21,,
3.55011,0.02008,22,,
3.55682,0.02679,22,,
3.56293,0.03290,22,,
3.56995,0.03290,22,,
3.57690,0.03290,22,,
3.58325,0.03290,22,,
3.58997,0.03290,22,,
3.59656,0.03290,22,,
3.60382,0.03290,22,,
3.61060,0.03290,22,,
3.61713,0.03290,22,,
3.62476,0.03290,22,,
3.63208,0.03290,22,,
3.63721,0.03290,22,,
3.64392,0.03290,22,,
3.65057,0.03290,22,,
3.65692,0.03290,22,,
3.66400,0.03290,22,,
3.67047,0.03290,22,,
3.67676,0.03290,22,,
3.68439,0.03290,22,,
3.69080,0.03290,22,,
3.69702,0.03290,22,,
3.70398,0.03290,22,,
3.71039,0.03290,22,,
3.71729,0.03290,22,,
3.72430,0.03290,22,,
3.73102,0.03290,22,,
3.73767,0.03290,22,,
3.74438,0.03290,22,,
3.75043,0.03290,22,,
3.75775,0.03290,22,,
3.76422,0.03290,22,,
3.77118,0.03290,22,,
3.77789,0.03290,22,,
3.78387,0.03290,22,,
3.79156,0.03290,22,,
3.79803,0.03290,22,,
3.80463,0.03290,22,,
3.81110,0.03290,22,,
3.81781,0.03290,22,,
3.82416,0.03290,22,,
3.83093,0.01984,23,,
3.83813,0.02704,23,,
3.84448,0.03339,23,,
3.85156,0.04047,23,,
3.85828,0.04718,23,,
3.86493,0.05383,23,,
3.87164,0.06055,23,,
3.87891,0.06781,23,,
3.88507,0.07397,23,,
3.89099,0.07990,23,,
3.89789,0.08679,23,,
3.90515,0.09406,23,,
3.91132,0.10022,23,,
3.91809,0.10699,23,,
3.92468,0.10699,23,,
3.93195,0.10699,23,,
3.93817,0.10699,23,,
3.94531,0.10699,23,,
3.95203,0.10699,23,,
3.95959,0.10699,23,,
3.96539,0.10699,23,,
3.97211,0.10699,23,,
3.97968,0.10699,23,,
3.98694,0.10699,23,,
3.99408,0.10699,23,,
4.00153,0.10699,23,,
4.00690,0.10699,23,,
4.01392,0.10699,23,,
4.02148,0.10699,23,,
4.02869,0.10699,23,,
4.03455,0.10699,23,,
4.04175,0.10699,23,,
4.04779,0.10699,23,,
4.05420,0.10699,23,,
4.06177,0.10699,23,,
4.06934,0.10699,23,,
4.07684,0.10699,23,,
4.07959,0.10699,23,,
4.08600,0.10699,23,,
4.09265,0.10699,23,,
4.09998,0.10699,23,,
4.10638,0.10699,23,,
4.11237,0.10699,23,,
4.11896,0.10699,23,,
4.12592,0.10699,23,,
4.13232,0.10699,23,,
4.13928,0.10699,23,,
4.14569,0.01978,24,,
4.15295,0.02704,24,,
4.15967,0.03375,24,,
4.16638,0.04047,24,,
4.17273,0.04681,24,,
4.18011,0.05420,24,,
4.18652,0.06061,24,,
4.19318,0.06726,24,,
4.20074,0.07483,24,,
4.20654,0.08063,24,,
4.21326,0.08063,24,,
4.21973,0.08063,24,,
4.22607,0.08063,24,,
4.23364,0.08063,24,,
4.24005,0.08063,24,,
4.24615,0.08063,24,,
4.25323,0.08063,24,,
4.25970,0.08063,24,,
4.26630,0.08063,24,,
4.27356,0.08063,24,,
4.28021,0.08063,24,,
4.28693,0.08063,24,,
4.29364,0.08063,24,,
4.30035,0.08063,24,,
4.30792,0.08063,24,,
4.31604,0.08063,24,,
4.32043,0.08063,24,,
4.32715,0.08063,24,,
4.33313,0.01709,25,,
4.34052,0.01709,25,,
4.34729,0.01709,25,,
4.35394,0.01709,25,,
4.36035,0.01709,25,,
4.36688,0.01709,25,,
4.37372,0.01709,25,,
4.38025,0.01990,26,,
4.38690,0.02655,26,,
4.39410,0.03375,26,,
4.40082,0.04047,26,,
4.40729,0.04694,26,,
4.41418,0.05383,26,,
4.42090,0.06055,26,,
4.42767,0.06732,26,,
4.43433,0.07397,26,,
4.44043,0.08008,26,,
4.44708,0.08008,26,,
4.45441,0.08008,26,,
4.46112,0.08008,26,,
4.46722,0.08008,26,,
4.47400,0.08008,26,,
4.48077,0.08008,26,,
4.48743,0.08008,26,,
4.49463,0.08008,26,,
4.50134,0.08008,26,,
4.50800,0.08008,26,,
4.51465,0.08008,26,,
4.52136,0.08008,26,,
4.52808,0.02008,27,,
4.53461,0.02008,27,,
4.54132,0.02008,27,,
4.54816,0.02008,27,,
4.55432,0.02008,27,,
4.56189,0.02008,27,,
4.56830,0.02008,27,,
4.57495,0.02008,27,,
4.58118,0.02008,27,,
4.58813,0.02008,27,,
4.59460,0.02008,27,,
4.60138,0.02008,27,,
4.60846,0.02008,27,,
4.61517,0.02008,27,,
4.62183,0.02008,27,,
4.62854,0.02008,27,,
4.63525,0.02008,27,,
4.64197,0.02008,27,,
4.64862,0.02008,27,,
4.65533,0.02008,28,,
4.66144,0.02618,28,,
4.66870,0.03345,28,,
4.67517,0.03992,28,,
4.68164,0.04639,28,,
4.68854,0.04639,28,,
4.69495,0.04639,28,,
4.70160,0.04639,28,,
4.70898,0.04639,28,,
4.71564,0.04639,28,,
4.72235,0.04639,28,,
4.72900,0.04639,28,,
4.73572,0.04639,28,,
4.74243,0.04639,28,,
4.75000,0.04639,28,,
4.75751,0.04639,28,,
4.76282,0.04639,28,,
4.77051,0.04639,28,,
4.77594,0.04639,28,,
4.78259,0.04639,28,,
4.78931,0.04639,28,,
4.79578,0.04639,28,,
4.80243,0.04639,28,,
4.80896,0.04639,28,,
4.81549,0.04639,28,,
4.82281,0.04639,28,,
4.82953,0.02057,29,,
4.83618,0.02722,29,,
4.84320,0.03424,29,,
4.84973,0.04077,29,,
4.85632,0.04736,29,,
4.86273,0.05377,29,,
4.86969,0.06073,29,,
4.87640,0.06744,29,,
4.88263,0.07367,29,,
4.88977,0.08081,29,,
4.89630,0.08734,29,,
4.90289,0.09393,29,,
4.90930,0.10034,29,,
4.91608,0.10712,29,,
4.92328,0.11432,29,,
4.93011,0.12115,29,,
4.93671,0.12775,29,,
4.94354,0.13458,29,,
4.95038,0.14142,29,,
4.95685,0.14789,29,,
4.96356,0.14789,29,,
4.97046,0.14789,29,,
4.97687,0.14789,29,,
4.98358,0.02002,30,,
4.98950,0.02594,30,,
4.99652,0.03296,30,,
5.00385,0.04028,30,,
5.01038,0.04681,30,,
5.01654,0.05298,30,,
5.02344,0.05988,30,,
5.02991,0.06635,30,,
5.03668,0.07312,30,,
5.04382,0.08026,30,,
5.05054,0.08698,30,,
5.05750,0.09393,30,,
5.06390,0.10034,30,,
5.07074,0.10718,30,,
5.07764,0.11407,30,,
5.08423,0.12067,30,,
5.09070,0.12714,30,,
5.09741,0.13385,30,,
5.10364,0.14008,30,,
5.11084,0.14728,30,,
5.11768,0.15411,30,,
5.12421,0.16064,30,,
5.13031,0.16675,30,,
5.13751,0.16675,30,,
5.14380,0.16675,30,,
5.15057,0.16675,30,,
5.15771,0.02020,31,,
5.16443,0.02692,31,,
5.17114,0.03363,31,,
5.17810,0.04059,31,,
5.18451,0.04700,31,,
5.19122,0.05371,31,,
5.19794,0.06042,31,,
5.20459,0.06708,31,,
5.21082,0.07330,31,,
5.21802,0.08051,31,,
5.22528,0.08777,31,,
5.23090,0.09338,31,,
5.23792,0.10040,31,,
5.24432,0.10681,31,,
5.25110,0.11359,31,,
5.25720,0.11969,31,,
5.26495,0.12744,31,,
5.27155,0.13403,31,,
5.27826,0.14075,31,,
5.28528,0.14777,31,,
5.29175,0.15424,31,,
5.29840,0.16089,31,,
5.30463,0.16089,31,,
5.31183,0.16089,31,,
5.31824,0.16089,31,,
5.32471,0.02008,32,,
5.33191,0.02728,32,,
5.33887,0.03424,32,,
5.34528,0.04065,32,,
5.35156,0.04694,32,,
5.35828,0.05365,32,,
5.36481,0.06018,32,,
5.37207,0.06744,32,,
5.37891,0.07428,32,,
5.38544,0.08081,32,,
5.39215,0.08752,32,,
5.39893,0.09430,32,,
5.40558,0.10095,32,,
5.41229,0.10767,32,,
5.41895,0.11432,32,,
5.42566,0.12103,32,,
5.43188,0.12726,32,,
5.43854,0.13391,32,,
5.44550,0.14087,32,,
5.45203,0.14740,32,,
5.45868,0.15405,32,,
5.46533,0.16071,32,,
5.47278,0.16815,32,,
5.47937,0.17474,32,,
5.48596,0.18134,32,,
5.49164,0.18701,32,,
5.49933,0.19470,32,,
5.50574,0.20111,32,,
5.51276,0.20813,32,,
5.51941,0.21478,32,,
5.52612,0.22150,32,,
5.53284,0.22821,32,,
5.53925,0.23462,32,,
5.54572,0.24109,32,,
5.55292,0.24829,32,,
5.55963,0.25500,32,,
5.56573,0.26111,32,,
5.57281,0.26819,32,,
5.57916,0.27454,32,,
5.58582,0.28119,32,,
5.59338,0.28876,32,,
5.59985,0.29523,32,,
5.60651,0.30188,32,,
5.61322,0.30859,32,,
5.61981,0.31519,32,,
5.62659,0.32196,32,,
5.63300,0.32837,32,,
5.64001,0.33539,32,,
5.64667,0.34204,32,,
5.65289,0.34204,32,,
5.65991,0.34204,32,,
5.66711,0.34204,32,,
5.67377,0.02087,33,,
5.67993,0.02704,33,,
5.68646,0.03357,33,,
5.69305,0.04016,33,,
5.69983,0.04694,33,,
5.70697,0.05408,33,,
5.71399,0.06110,33,,
5.72070,0.06781,33,,
5.72681,0.07391,33,,
5.73389,0.08099,33,,
5.74023,0.08734,33,,
5.74768,0.09479,33,,
5.75482,0.10193,33,,
5.76050,0.10760,33,,
5.76709,0.11420,33,,
5.77356,0.12067,33,,
5.78046,0.12756,33,,
5.78699,0.13409,33,,
5.79388,0.14099,33,,
5.80042,0.14752,33,,
5.80707,0.15417,33,,
5.81427,0.16138,33,,
5.82050,0.16760,33,,
5.82758,0.17468,33,,
5.83423,0.18134,33,,
5.84094,0.18805,33,,
5.84766,0.19476,33,,
5.85382,0.20093,33,,
5.86102,0.20813,33,,
5.86755,0.21466,33,,
5.87396,0.22107,33,,
5.88147,0.22858,33,,
5.88782,0.23492,33,,
5.89453,0.23492,33,,
5.90076,0.23492,33,,
5.90765,0.23492,33,,
5.91394,0.23492,33,,
5.92090,0.23492,33,,
5.92804,0.23492,33,,
5.93469,0.02075,34,,
5.94110,0.02716,34,,
5.94775,0.03381,34,,
5.95483,0.04089,34,,
5.96124,0.04730,34,,
5.96826,0.05432,34,,
5.97491,0.06097,34,,
5.98102,0.06708,34,,
5.98810,0.07416,34,,
5.99500,0.08105,34,,
6.00110,0.08716,34,,
6.00800,0.09406,34,,
6.01477,0.10083,34,,
6.02142,0.10748,34,,
6.02850,0.11456,34,,
6.03503,0.12109,34,,
6.04193,0.12799,34,,
6.04889,0.13495,34,,
6.05524,0.14130,34,,
6.06201,0.14807,34,,
6.06866,0.15472,34,,
6.07538,0.16144,34,,
6.08240,0.16846,34,,
6.08813,0.17419,34,,
6.09509,0.18115,34,,
6.10217,0.18823,34,,
6.10889,0.19495,34,,
6.11481,0.20087,34,,
6.12268,0.20874,34,,
6.12848,0.21454,34,,
6.13513,0.21454,34,,
6.14240,0.21454,34,,
6.14905,0.21454,34,,
6.15576,0.02063,35,,
6.16248,0.02734,35,,
6.16919,0.03406,35,,
6.17590,0.04077,35,,
6.18262,0.04749,35,,
6.18951,0.05438,35,,
6.19580,0.06067,35,,
6.20221,0.06708,35,,
6.20935,0.07422,35,,
6.21558,0.08044,35,,
6.22272,0.08759,35,,
6.22894,0.09381,35,,
6.23572,0.10059,35,,
6.24286,0.10773,35,,
6.24951,0.11438,35,,
6.25653,0.12140,35,,
6.26294,0.12140,35,,
6.26971,0.12140,35,,
6.27704,0.12140,35,,
6.28308,0.02014,36,,
6.28973,0.02679,36,,
6.29645,0.03351,36,,
6.30310,0.04016,36,,
6.30908,0.04614,36,,
6.31665,0.05371,36,,
6.32300,0.06006,36,,
6.32990,0.06696,36,,
6.33624,0.07330,36,,
6.34283,0.07990,36,,
6.34955,0.08661,36,,
6.35632,0.09338,36,,
6.36334,0.10040,36,,
6.37000,0.10706,36,,
6.37708,0.11414,36,,
6.38348,0.12054,36,,
6.39020,0.12726,36,,
6.39691,0.13397,36,,
6.40363,0.14069,36,,
6.41028,0.14734,36,,
6.41681,0.15387,36,,
6.42316,0.16022,36,,
6.43036,0.16022,36,,
6.43713,0.16022,36,,
6.44373,0.16022,36,,
6.44977,0.01941,37,,
6.45697,0.02661,37,,
6.46350,0.03314,37,,
6.47009,0.03973,37,,
6.47693,0.04657,37,,
6.48389,0.05353,37,,
6.49066,0.06030,37,,
6.49738,0.06702,37,,
6.50409,0.07373,37,,
6.51074,0.08038,37,,
6.51709,0.08673,37,,
6.52393,0.09357,37,,
6.53021,0.09985,37,,
6.53778,0.10742,37,,
6.54376,0.11340,37,,
6.55084,0.12048,37,,
6.55719,0.12683,37,,
6.56409,0.13373,37,,
6.57111,0.14075,37,,
6.57776,0.14740,37,,
6.58447,0.15411,37,,
6.59143,0.15411,37,,
6.59796,0.15411,37,,
6.60431,0.15411,37,,
6.61151,0.02008,38,,
6.61798,0.02655,38,,
6.62488,0.03345,38,,
6.63135,0.03992,38,,
6.63763,0.04620,38,,
6.64404,0.05261,38,,
6.65155,0.06012,38,,
6.65814,0.06671,38,,
