TIME(2023/11/07 10:00:43.203),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,3.95858,3.50506,,
0.00745,0.00744,1,3.96786,3.49282,,
0.01379,0.01379,1,3.96866,3.58905,,
0.02014,0.02014,1,4.02882,3.57031,,
0.02722,0.02722,1,3.98272,3.55830,,
0.03418,0.03418,1,3.98821,3.54624,,
0.04114,0.04113,1,3.98411,3.56578,,
0.04700,0.04699,1,3.97148,3.57003,,
0.05383,0.05383,1,3.95468,3.52291,,
0.06079,0.06079,1,3.97046,3.51379,,
0.06726,0.06079,1,3.96666,3.51904,,
0.07385,0.06079,1,4.03375,3.53008,,
0.08069,0.06079,1,4.02211,3.52696,,
0.08752,0.02026,2,4.02987,3.51295,,
0.09387,0.02661,2,4.02910,3.56656,,
0.10144,0.03418,2,4.03056,3.55922,,
0.10767,0.04041,2,4.02035,3.52502,,
0.11475,0.04749,2,4.01865,3.52732,,
0.12097,0.05371,2,4.01352,3.54142,,
0.12769,0.06042,2,4.04473,3.53499,,
0.13440,0.06714,2,4.03799,3.52087,,
0.14087,0.07361,2,4.04682,3.52231,,
0.14758,0.08032,2,4.04167,3.56490,,
0.15442,0.08716,2,4.07720,3.56411,,
0.16162,0.09436,2,4.08075,3.56280,,
0.16809,0.10083,2,4.01165,3.62443,,
0.17444,0.10718,2,3.99982,3.58506,,
0.18103,0.11377,2,4.03802,3.62466,,
0.18787,0.12061,2,4.01702,3.57673,,
0.19458,0.12732,2,4.03221,3.56218,,
0.20129,0.13403,2,4.03630,3.54363,,
0.20789,0.14062,2,4.05104,3.55638,,
0.21533,0.14807,2,4.06976,3.56348,,
0.22168,0.15442,2,4.05583,3.55432,,
0.22827,0.16101,2,4.05094,3.60537,,
0.23486,0.16760,2,4.06211,3.57659,,
0.24182,0.17456,2,4.07284,3.57771,,
0.24829,0.18103,2,4.08351,3.60792,,
0.25452,0.18726,2,4.11404,3.59420,,
0.26135,0.19409,2,4.13790,3.58463,,
0.26855,0.20129,2,4.13118,3.65613,,
0.27527,0.20801,2,4.12928,3.64189,,
0.28308,0.21582,2,4.11964,3.65732,,
0.28918,0.22192,2,4.09727,3.65125,,
0.29614,0.22888,2,4.08472,3.62905,,
0.30164,0.23438,2,4.13416,3.62457,,
0.30835,0.24109,2,4.10004,3.61872,,
0.31555,0.24829,2,4.13598,3.65069,,
0.32202,0.25476,2,4.14846,3.66612,,
0.32898,0.26172,2,4.11319,3.65870,,
0.33569,0.26843,2,4.13856,3.65059,,
0.34216,0.27490,2,4.10400,3.65300,,
0.34900,0.28174,2,4.22353,3.68787,,
0.35522,0.28796,2,4.13648,3.67668,,
0.36194,0.29468,2,4.16990,3.70366,,
0.36914,0.30188,2,4.18416,3.66338,,
0.37573,0.30847,2,4.17914,3.66820,,
0.38257,0.31531,2,4.16819,3.73142,,
0.38916,0.32190,2,4.20520,3.71328,,
0.39539,0.32812,2,4.20681,3.67252,,
0.40234,0.33508,2,4.23544,3.69674,,
0.40906,0.34180,2,4.23468,3.67490,,
0.41541,0.34814,2,4.22362,3.68247,,
0.42212,0.35486,2,4.22459,3.70276,,
0.42920,0.36194,2,4.24851,3.66857,,
0.43604,0.36877,2,4.25403,3.69925,,
0.44287,0.37561,2,4.24810,3.70292,,
0.44910,0.38184,2,4.26865,3.73688,,
0.45642,0.38916,2,4.28353,3.72891,,
0.46252,0.39526,2,4.28015,3.72574,,
0.46912,0.40186,2,4.28259,3.73995,,
0.47583,0.40857,2,4.29474,3.74623,,
0.48267,0.41541,2,4.30142,3.74402,,
0.48975,0.42249,2,4.26631,3.73243,,
0.49646,0.42920,2,4.27057,3.74140,,
0.50269,0.43542,2,4.27824,3.72093,,
0.50940,0.44214,2,4.26889,3.72804,,
0.51624,0.44897,2,4.26352,3.72885,,
0.52271,0.45544,2,4.26256,3.72664,,
0.52991,0.46265,2,4.28129,3.72027,,
0.53638,0.46912,2,4.28896,3.71694,,
0.54321,0.47595,2,4.28619,3.72165,,
0.55029,0.48303,2,4.28411,3.72924,,
0.55664,0.48938,2,4.28192,3.79563,,
0.56274,0.49548,2,4.25693,3.78294,,
0.56995,0.50269,2,4.27414,3.76629,,
0.57605,0.50879,2,4.25220,3.78773,,
0.58289,0.51562,2,4.27283,3.79428,,
0.58984,0.52258,2,4.24953,3.79088,,
0.59692,0.52966,2,4.24308,3.81146,,
0.60327,0.53601,2,4.26605,3.77668,,
0.61084,0.54358,2,4.28904,3.80783,,
0.61694,0.54968,2,4.28948,3.80024,,
0.62317,0.55591,2,4.29804,3.79037,,
0.63013,0.56287,2,4.34828,3.77565,,
0.63684,0.56958,2,4.37704,3.80013,,
0.64307,0.57581,2,4.27997,3.76234,,
0.65039,0.58313,2,4.28282,3.82309,,
0.65735,0.58313,2,4.30016,3.83048,,
0.66394,0.58313,2,4.36566,3.80682,,
0.67017,0.58313,2,4.31059,3.82322,,
0.67712,0.01978,3,4.30850,3.82690,,
0.68372,0.02637,3,4.29348,3.80534,,
0.69019,0.03284,3,4.28134,3.74937,,
0.69739,0.04004,3,4.26357,3.78700,,
0.70361,0.04626,3,4.25882,3.77113,,
0.71069,0.05334,3,4.29553,3.78542,,
0.71692,0.05957,3,4.26685,3.79480,,
0.72461,0.06726,3,4.28196,3.79139,,
0.73145,0.07410,3,4.29968,3.78841,,
0.73730,0.07996,3,4.29091,3.81889,,
0.74377,0.08643,3,4.30040,3.78474,,
0.75098,0.09363,3,4.28318,3.78437,,
0.75769,0.10034,3,4.29830,3.78919,,
0.76404,0.10669,3,4.26543,3.76710,,
0.77100,0.11365,3,4.26709,3.76501,,
0.77771,0.12036,3,4.29092,3.76093,,
0.78442,0.12708,3,4.28701,3.74427,,
0.79114,0.13379,3,4.29338,3.75780,,
0.79736,0.14001,3,4.26450,3.76749,,
0.80432,0.14697,3,4.26210,3.75371,,
0.81128,0.15393,3,4.36749,3.76472,,
0.81787,0.16052,3,4.37929,3.76566,,
0.82507,0.16772,3,4.27572,3.80756,,
0.83130,0.17395,3,4.29793,3.80524,,
0.83740,0.18005,3,4.29855,3.83251,,
0.84460,0.18726,3,4.27481,3.82540,,
0.85083,0.19348,3,4.28116,3.82819,,
0.85767,0.20032,3,4.28243,3.83273,,
0.86462,0.20728,3,4.27596,3.81122,,
0.87073,0.21338,3,4.29811,3.81911,,
0.87744,0.22009,3,4.30359,3.85041,,
0.88391,0.22656,3,4.33691,3.84603,,
0.89099,0.23364,3,4.31231,3.83033,,
0.89807,0.24072,3,4.28227,3.80936,,
0.90442,0.24707,3,4.29238,3.79706,,
0.91113,0.25378,3,4.28769,3.76750,,
0.91833,0.26099,3,4.29682,3.77565,,
0.92480,0.26746,3,4.28557,3.77910,,
