TIME(2023/11/07 13:45:50.813),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.14014,0.14014,1,3.78730,4.13341,,
0.44873,0.30188,2,3.77706,4.04024,,
0.56879,0.11365,3,4.15001,3.55278,,
0.74323,0.14734,4,3.39041,3.61346,,
1.10504,0.33472,5,3.43142,3.50359,,
1.26544,0.15393,6,3.61056,3.19000,,
1.48700,0.17450,7,3.38067,3.71661,,
1.65417,0.16058,8,3.69530,3.85413,,
1.94916,0.28839,9,3.60448,3.70332,,
2.34387,0.38794,10,3.68187,3.66056,,
2.54492,0.19379,11,3.67395,3.64333,,
2.98022,0.42841,12,3.03476,3.69077,,
3.22797,0.08032,13,3.93339,3.96694,,
3.46265,0.18738,14,2.94707,4.03182,,
3.68402,0.21429,15,2.96896,4.32549,,
3.85785,0.16711,16,3.00391,4.18949,,
4.11218,0.24786,17,3.99036,4.31528,,
4.21271,0.09381,18,3.10318,3.95947,,
4.30048,0.08044,19,2.26015,3.69695,,
4.86267,0.25439,20,3.95864,4.21318,ST-Full-W1,
5.11047,0.24133,21,4.08310,4.05125,ST-Full,
5.30463,0.18713,22,4.23523,3.92784,ST-Full,
5.42554,0.11420,23,4.15959,4.06292,ST-Full,
5.50592,0.07416,24,2.47224,3.68432,ST-Full-W5,
6.16913,0.13409,25,4.23929,4.04278,ST-Full-W3,
6.38342,0.20758,26,4.07306,4.14759,ST-Full,
6.63763,0.24725,27,4.05189,4.09852,ST-Full-W2,
6.80542,0.16125,28,4.30288,4.33108,ST-Full,
7.04620,0.23474,29,4.20661,4.34190,ST-Full,
7.23389,0.18097,30,3.99070,4.19370,ST-Full,
7.41461,0.17377,31,4.14126,4.15061,ST-Full-W4,
7.59552,0.17407,32,4.06962,4.09170,ST-Full,
7.84985,0.24786,33,4.05113,3.32810,ST-Full-W7,
8.12506,0.26807,34,4.14089,3.33556,ST-Full-W8,
8.35944,0.22809,35,4.12502,3.30901,ST-Full,
8.78143,0.41522,36,4.08581,3.35891,ST-Full,
9.14941,0.36121,37,4.35764,3.35224,ST-Full-W9-W10,
9.29724,0.14111,38,4.07536,3.47509,ST-Full-W10,
9.50488,0.20087,39,4.09186,3.44878,ST-Full-W10,
9.77960,0.26788,40,3.99316,3.46102,ST-Full-W10,
9.93304,0.14685,41,4.12057,3.62032,ST-Full-W9,
