TIME(2023/11/07 13:45:50.813),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,3.93787,4.05365,,
0.00665,0.00665,1,3.95529,4.08874,,
0.01337,0.01337,1,3.92747,4.07681,,
0.01978,0.01978,1,3.97943,4.09421,,
0.02625,0.02625,1,3.94679,4.01239,,
0.03308,0.03308,1,3.95044,4.01748,,
0.04065,0.04065,1,3.76668,4.01924,,
0.04657,0.04657,1,3.76840,4.03739,,
0.05304,0.05304,1,3.92639,4.02394,,
0.05988,0.05988,1,3.91347,4.03881,,
0.06653,0.06653,1,3.91536,4.00859,,
0.07330,0.07330,1,4.11841,4.10878,,
0.08014,0.08014,1,4.19176,4.09341,,
0.08691,0.08691,1,3.94355,4.10108,,
0.09326,0.09326,1,3.79749,4.22376,,
0.10046,0.10046,1,4.02275,4.30711,,
0.10712,0.10712,1,4.02301,4.07094,,
0.11383,0.11383,1,3.82194,3.96066,,
0.12054,0.12054,1,3.91030,4.01541,,
0.12756,0.12756,1,3.99321,4.05209,,
0.13397,0.13397,1,3.76087,4.14234,,
0.14014,0.14014,1,3.78730,4.13341,,
0.14685,0.14014,1,3.76741,4.13579,,
0.15393,0.14014,1,3.80606,4.17314,,
0.16034,0.14014,1,3.79582,4.23609,,
0.16644,0.01959,2,3.91376,4.21110,,
0.17346,0.02661,2,3.95764,4.28226,,
0.18079,0.03394,2,3.95236,4.23699,,
0.18726,0.04041,2,3.97190,4.19442,,
0.19373,0.04688,2,3.98053,4.03075,,
0.20087,0.05402,2,3.97747,4.00657,,
0.20758,0.06073,2,3.88154,3.95572,,
0.21411,0.06726,2,3.92143,3.98720,,
0.22107,0.07422,2,3.90641,4.02714,,
0.22736,0.08051,2,3.96697,3.95675,,
0.23425,0.08740,2,4.06586,4.13367,,
0.24060,0.09375,2,3.98999,4.13296,,
0.24719,0.10034,2,3.95515,4.10649,,
0.25427,0.10742,2,3.95426,4.08134,,
0.26093,0.11407,2,3.96739,4.13369,,
0.26740,0.12054,2,3.88958,3.98173,,
0.27393,0.12708,2,3.85363,4.09282,,
0.28082,0.13397,2,3.81961,4.07549,,
0.28766,0.14081,2,3.79063,4.05441,,
0.29443,0.14758,2,3.98136,3.98229,,
0.30127,0.15442,2,4.01486,3.99052,,
0.30798,0.16113,2,4.04264,3.97997,,
0.31409,0.16724,2,3.99281,4.14567,,
0.32135,0.17450,2,3.97600,4.08762,,
0.32794,0.18109,2,3.88778,4.12981,,
0.33478,0.18793,2,3.93073,4.14344,,
0.34155,0.19470,2,3.84347,4.10864,,
0.34912,0.20227,2,3.77380,4.10283,,
0.35443,0.20758,2,3.75140,4.12121,,
0.36115,0.21429,2,3.76667,4.12055,,
0.36780,0.22095,2,3.81582,4.02349,,
0.37463,0.22778,2,3.77982,4.01199,,
0.38104,0.23419,2,3.89286,3.98630,,
0.38794,0.24109,2,3.78024,4.04504,,
0.39508,0.24823,2,3.89855,4.08394,,
0.40186,0.25500,2,3.91057,4.12507,,
0.40851,0.26166,2,4.04258,4.12731,,
0.41528,0.26843,2,3.89948,4.18542,,
0.42200,0.27515,2,3.98888,4.18520,,
0.42865,0.28180,2,3.96012,4.16827,,
0.43536,0.28851,2,3.75711,4.05403,,
0.44171,0.29486,2,3.80618,4.03982,,
0.44873,0.30188,2,3.77706,4.04024,,
0.45514,0.30188,2,3.83326,4.08309,,
0.46155,0.30188,2,3.85846,4.08479,,
0.46832,0.30188,2,3.92926,4.12698,,
0.47516,0.02002,3,3.93690,4.12846,,
0.48199,0.02686,3,3.86523,3.96365,,
0.48840,0.03326,3,3.90501,4.12717,,
0.49518,0.04004,3,3.96811,4.09053,,
0.50201,0.04688,3,3.90175,4.00421,,
0.50879,0.05365,3,3.97481,3.94354,,
0.51587,0.06073,3,4.05767,3.98782,,
0.52216,0.06702,3,4.01160,4.01776,,
0.52905,0.07391,3,3.79583,4.13126,,
0.53583,0.08069,3,3.79004,4.12371,,
0.54248,0.08734,3,3.86389,4.10183,,
0.54919,0.09406,3,3.86960,4.11087,,
0.55603,0.10089,3,4.12594,4.25294,,
0.56268,0.10754,3,3.57653,3.48641,,
0.56879,0.11365,3,4.15001,3.55278,,
0.57605,0.11365,3,4.15767,3.52611,,
0.58240,0.11365,3,3.47817,3.45958,,
0.58905,0.11365,3,3.52631,3.51039,,
0.59589,0.11365,3,3.54381,3.55876,,
0.60211,0.11365,3,3.49054,3.54165,,
0.60938,0.11365,3,3.49606,3.56087,,
0.61615,0.02026,4,3.53354,3.55375,,
0.62292,0.02704,4,3.54683,3.55452,,
0.62939,0.03351,4,3.51117,3.55080,,
0.63599,0.04010,4,3.52434,3.50557,,
0.64276,0.04688,4,3.47232,3.49145,,
0.64941,0.05353,4,3.49031,3.46199,,
0.65637,0.06049,4,3.52590,3.45649,,
0.66284,0.06696,4,3.53875,3.46625,,
0.66956,0.07367,4,3.48664,3.52224,,
0.67725,0.08136,4,3.57919,3.56054,,
0.68262,0.08673,4,3.52743,3.55559,,
0.68945,0.09357,4,3.50354,3.51208,,
0.69635,0.10046,4,3.53752,3.46435,,
0.70343,0.10754,4,3.54132,3.49245,,
0.70947,0.11359,4,3.50716,3.51045,,
0.71619,0.12030,4,3.57512,3.56550,,
0.72345,0.12756,4,3.52145,3.59563,,
0.73022,0.13434,4,3.58102,3.65168,,
0.73676,0.14087,4,3.55574,3.55184,,
0.74323,0.14734,4,3.39041,3.61346,,
0.75018,0.14734,4,3.42159,3.60700,,
0.75684,0.14734,4,3.53684,3.66275,,
0.76373,0.14734,4,3.55311,3.71005,,
0.77032,0.14734,4,3.52921,3.64081,,
0.77655,0.14734,4,3.49615,3.61673,,
0.78412,0.14734,4,3.50288,3.63154,,
0.79004,0.01971,5,3.51217,3.63132,,
0.79663,0.02631,5,3.49287,3.66452,,
0.80341,0.03308,5,3.49462,3.66313,,
0.81006,0.03973,5,3.51635,3.67367,,
0.81665,0.04633,5,3.47226,3.59222,,
0.82330,0.05298,5,3.45897,3.53938,,
0.83075,0.06042,5,3.46951,3.60348,,
0.83698,0.06665,5,3.49510,3.59084,,
0.84393,0.07361,5,3.50524,3.65517,,
0.85065,0.08032,5,3.51993,3.59903,,
0.85736,0.08704,5,3.49431,3.58927,,
0.86340,0.09308,5,3.51052,3.58906,,
0.87073,0.10040,5,3.46643,3.60121,,
0.87744,0.10712,5,3.48111,3.62726,,
0.88403,0.11371,5,3.48443,3.60102,,
0.89093,0.12061,5,3.50404,3.58562,,
0.89709,0.12677,5,3.48122,3.55852,,
0.90430,0.13397,5,3.51636,3.56523,,
0.91034,0.14001,5,3.50763,3.55594,,
0.91718,0.14685,5,3.45253,3.55748,,
0.92395,0.15363,5,3.41226,3.53816,,
0.93079,0.16046,5,3.41813,3.61501,,
0.93732,0.16699,5,3.47428,3.61636,,
0.94409,0.17377,5,3.53089,3.62031,,
0.95105,0.18073,5,3.48200,3.61298,,
0.95709,0.18677,5,3.48084,3.56464,,
0.96454,0.19421,5,3.43847,3.56484,,
0.97076,0.20044,5,3.46700,3.55831,,
0.97803,0.20770,5,3.46624,3.59116,,
0.98462,0.21429,5,3.42818,3.57106,,
0.99139,0.22107,5,3.44234,3.58722,,
0.99805,0.22772,5,3.44176,3.61254,,
1.00427,0.23395,5,3.41726,3.59550,,
1.01074,0.24042,5,3.44499,3.55803,,
1.01752,0.24719,5,3.44031,3.59452,,
1.02423,0.25391,5,3.47294,3.59930,,
1.03137,0.26105,5,3.46758,3.58683,,
1.03760,0.26727,5,3.48298,3.56125,,
1.04523,0.27490,5,3.48614,3.56438,,
