TIME(2023/11/07 13:41:11.145),FPOGD,FPOGID,LPMM,RPMM,AOI,
0.00000,0.00000,1,4.11599,4.31575,,
0.00659,0.00659,1,4.09397,3.41630,,
0.01324,0.01324,1,4.09390,3.39626,,
0.01959,0.01959,1,4.11597,3.37281,,
0.02631,0.02631,1,4.01265,3.41942,,
0.03241,0.03241,1,4.06323,4.34751,,
0.04034,0.04034,1,3.93804,4.33782,,
0.04626,0.04627,1,4.12721,4.30076,,
0.05328,0.05328,1,3.98686,4.04593,,
0.06000,0.06000,1,4.11136,4.00406,,
0.06659,0.06659,1,4.11067,3.95830,,
0.07318,0.07318,1,4.10549,4.00238,,
0.07977,0.07977,1,4.09953,3.98321,,
0.08679,0.08679,1,4.11682,3.99669,,
0.09375,0.09375,1,4.08651,3.97810,,
0.10016,0.10016,1,4.06804,4.20442,,
0.10706,0.10706,1,4.09241,4.26690,,
0.11340,0.11340,1,4.08486,4.18725,,
0.12030,0.12030,1,4.03050,4.20209,,
0.12689,0.12689,1,4.07710,4.18443,,
0.13342,0.13342,1,4.07757,4.21199,,
0.14020,0.14020,1,4.11302,4.24008,,
0.14673,0.14673,1,4.11753,3.95871,,
0.15387,0.15387,1,4.10141,3.93723,,
0.16016,0.16016,1,4.09490,3.98593,,
0.16675,0.16675,1,4.09540,4.29041,,
0.17346,0.17346,1,4.07347,4.27624,,
0.18018,0.18018,1,4.08764,4.22910,,
0.18689,0.18689,1,4.01363,3.31832,,
0.19427,0.19428,1,3.85887,4.08938,,
0.20068,0.19428,1,4.04382,4.06814,,
0.20758,0.19428,1,4.03094,4.06813,,
0.21423,0.19428,1,3.96431,4.09182,,
0.22058,0.01990,2,3.84755,4.12174,,
0.22742,0.02673,2,3.84798,4.10270,,
0.23480,0.03412,2,3.84045,4.09904,,
0.24048,0.03979,2,3.81044,4.09242,,
0.24738,0.04669,2,3.81094,4.08492,,
0.25378,0.05310,2,3.86881,4.08988,,
0.26068,0.06000,2,3.91024,4.05716,,
0.26752,0.06683,2,3.88446,4.02451,,
0.27411,0.07343,2,3.85791,4.04759,,
0.28058,0.07990,2,3.85802,4.06145,,
0.28741,0.08673,2,3.80882,4.01181,,
0.29425,0.09357,2,3.86352,4.02002,,
0.30103,0.10034,2,3.89443,4.06063,,
0.30780,0.10712,2,3.85052,4.05273,,
0.31433,0.11365,2,3.83187,4.02610,,
0.32141,0.12073,2,3.84649,4.02077,,
0.32806,0.12738,2,3.86372,4.03108,,
0.33496,0.13428,2,3.87860,4.03932,,
